repeat,cell_line,split_half_rmse,full_target_noise_floor_approx,split_half_pcc,split_half_spearman
2,SNB75_CENTRAL_NERVOUS_SYSTEM,0.6357437047231128,0.3178718523615564,0.1038272084044844,0.11851499663203303
2,SNU1041_UPPER_AERODIGESTIVE_TRACT,0.6317128508256047,0.31585642541280234,0.2463720748784868,0.24512917512105017
2,SNU1105_CENTRAL_NERVOUS_SYSTEM,0.6345207934076228,0.3172603967038114,0.1471745896154153,0.1696370463130971
2,SNU1214_UPPER_AERODIGESTIVE_TRACT,1.0193029467412975,0.5096514733706488,0.1751320992058224,0.16846760427644772
2,SNU245_BILIARY_TRACT,0.6357256238303085,0.31786281191515425,0.18129125886783787,0.19771615896081562
2,SNU685_ENDOMETRIUM,0.48389381676100185,0.24194690838050092,0.22010530299160935,0.17551539860715276
2,SW480_LARGE_INTESTINE,0.7744001873135552,0.3872000936567776,0.17745564999786761,0.17400290458963014
2,SW48_LARGE_INTESTINE,0.8007857271801656,0.4003928635900828,0.09944179090146135,0.13145534375484624
2,SW579_THYROID,0.7206396139042919,0.36031980695214594,0.1523381178394953,0.1621809032675578
2,SW900_LUNG,0.6577899199471258,0.3288949599735629,0.28068888623722527,0.2651046220010539
2,TE11_OESOPHAGUS,0.49235087613646045,0.24617543806823022,0.2098992091785494,0.19730674692290262
2,TE6_OESOPHAGUS,0.6532498080346696,0.3266249040173348,0.12967984620951978,0.11834759954504047
2,TEN_ENDOMETRIUM,0.5651126307431834,0.2825563153715917,0.1320377594678049,0.1296712674279981
2,TUHR4TKB_KIDNEY,0.6038221439288556,0.3019110719644278,0.13493238067401067,0.1597164498124325
2,UACC257_SKIN,0.5313914339441548,0.2656957169720774,0.4746805244807287,0.38423972520498995
3,22RV1_PROSTATE,0.7963242677248101,0.39816213386240507,0.0601684391901565,0.1009918571663691
3,42MGBA_CENTRAL_NERVOUS_SYSTEM,0.3658691407397941,0.18293457036989705,0.2547419068241942,0.2311210032675179
3,769P_KIDNEY,0.442115293064986,0.221057646532493,0.27176267192854653,0.24307834595031352
3,786O_KIDNEY,0.3016461217064668,0.1508230608532334,0.32912604010887286,0.2713542419010998
3,8505C_THYROID,0.48007112868715845,0.24003556434357923,0.31810437986680234,0.2885088140418207
3,A2780_OVARY,0.421224246210204,0.210612123105102,0.3802397315090162,0.35696645155012546
3,A375_SKIN,0.47564091097484096,0.23782045548742048,0.5944038561206393,0.49108257892716345
3,ACCMESO1_PLEURA,0.32536474159476836,0.16268237079738418,0.2788506808699379,0.22983737198525905
3,AGS_STOMACH,0.469694955506478,0.234847477753239,0.30576010715280155,0.2794000849695771
3,BEN_LUNG,0.4505873353715144,0.2252936676857572,0.16820790478721995,0.15317411123630262
3,CAL120_BREAST,0.37381162547056695,0.18690581273528348,0.2716523264986954,0.24644413429718906
3,CAL62_THYROID,0.3207082112985052,0.1603541056492526,0.5717053489682171,0.44746362000016837
3,CAOV3_OVARY,0.5059507065165422,0.2529753532582711,0.2534900285331944,0.24201348959475283
3,CJM_SKIN,0.803603179976334,0.401801589988167,0.1637503524975934,0.1543753700037312
3,COLO668_LUNG,0.7782099434037527,0.38910497170187636,0.09411539600360307,0.12558267014852167
3,COLO680N_OESOPHAGUS,0.4832568641158668,0.2416284320579334,0.24384309518430414,0.21967290223565689
3,COV434_OVARY,0.6166079319311276,0.3083039659655638,0.09207897914835772,0.10151285232162681
3,DMS273_LUNG,0.3539127733328746,0.1769563866664373,0.22512877465344602,0.2081793401139254
3,EFM192A_BREAST,0.7189398710873033,0.35946993554365164,0.0750694121252865,0.0883504152501707
3,G401_SOFT_TISSUE,0.5252788569895809,0.26263942849479044,0.17282214823833497,0.2072916179029881
3,GCIY_STOMACH,0.34889271955567186,0.17444635977783593,0.33232431746068086,0.2764520370195514
3,GP2D_LARGE_INTESTINE,0.434432948968233,0.2172164744841165,0.2597886904832914,0.24290881470437245
3,HCC1143_BREAST,0.5473972128213414,0.2736986064106707,0.16352835145170755,0.17233397749022675
3,HCC1195_LUNG,0.56734790044753,0.283673950223765,0.27708287236872436,0.25829536641163187
3,HCC1419_BREAST,0.7397249291309892,0.3698624645654946,0.15473892781980927,0.1452737165676824
3,HEC1B_ENDOMETRIUM,0.4309055573689003,0.21545277868445015,0.2765260225169036,0.23211696413911548
3,HEP3B217_LIVER,0.9106351542469533,0.45531757712347665,0.11938752978373478,0.12852017813383085
3,HS766T_PANCREAS,0.9648694309369773,0.48243471546848865,0.2514765573109932,0.2416126097674266
3,HS852T_SKIN,1.0205913081291171,0.5102956540645586,0.12723759116374878,0.14071493575467425
3,HUCCT1_BILIARY_TRACT,0.515830629559294,0.257915314779647,0.4695972707843765,0.4002121721692974
3,IGR1_SKIN,0.4648430268715112,0.2324215134357556,0.3616651515883832,0.3225609794234913
3,IGROV1_OVARY,0.31031366565337937,0.15515683282668968,0.4221105999931962,0.3559436052122195
3,ISTMES1_PLEURA,0.5546425534717292,0.2773212767358646,0.21069893424208275,0.21932205426323947
3,J82_URINARY_TRACT,0.3567897883232991,0.17839489416164955,0.29173480502092164,0.22995698539713644
3,JHH5_LIVER,0.6572680794498078,0.3286340397249039,0.22180664272652545,0.2005378353671575
3,KNS42_CENTRAL_NERVOUS_SYSTEM,0.49968908484512026,0.24984454242256013,0.15579060471012374,0.15653576234807687
3,KNS60_CENTRAL_NERVOUS_SYSTEM,0.5084521540704728,0.2542260770352364,0.15509357009133173,0.14508525916723125
3,KNS81_CENTRAL_NERVOUS_SYSTEM,0.6227487911019497,0.31137439555097485,0.20789764180797757,0.19958894584181655
3,KYSE270_OESOPHAGUS,0.439772932482503,0.2198864662412515,0.2600440884313033,0.2401456479707828
3,LI7_LIVER,0.7945981961580993,0.3972990980790497,0.09102447601750077,0.11822398864548184
3,LK2_LUNG,0.5495317285255339,0.27476586426276695,0.13031798890210888,0.13616945649456808
3,LMSU_STOMACH,0.3859074040304689,0.19295370201523446,0.35774182819986927,0.311682908163531
3,LN229_CENTRAL_NERVOUS_SYSTEM,0.530259514364764,0.265129757182382,0.28839746935892696,0.2637384461653092
3,LNCAPCLONEFGC_PROSTATE,0.4822118980733384,0.2411059490366692,0.09399896072076232,0.11561496233299368
3,LOVO_LARGE_INTESTINE,0.450477595640152,0.225238797820076,0.40743357824253673,0.35170034630572033
3,LUDLU1_LUNG,0.6085465724665227,0.30427328623326133,0.11071212521265084,0.12073120406977177
3,MALME3M_SKIN,0.9696549362603754,0.4848274681301877,0.2716561481730304,0.23669329754605575
3,MDAMB435S_SKIN,0.4593213090650754,0.2296606545325377,0.2801922132864786,0.2646515921581407
3,MDAMB468_BREAST,0.4165765713417246,0.2082882856708623,0.3121339532882776,0.2582178125500122
3,MIAPACA2_PANCREAS,0.34703157404505275,0.17351578702252637,0.5684922729429513,0.4543565397511221
3,MSTO211H_PLEURA,0.3872290981106106,0.1936145490553053,0.378448190155482,0.3388368267860812
3,NCIH1048_LUNG,0.7545037532360332,0.3772518766180166,0.10960548931452013,0.13263774344203774
3,NCIH1299_LUNG,0.2910878823378992,0.1455439411689496,0.39400447135151,0.33076494607080104
3,NCIH1355_LUNG,0.59037047769271,0.295185238846355,0.23328468839853334,0.24305576897401085
3,NCIH1573_LUNG,0.6937361781822354,0.3468680890911177,0.12338880019743753,0.13998783440376045
3,NCIH1581_LUNG,0.45395394746787776,0.22697697373393888,0.17253202302641937,0.18983232591793256
3,NCIH1650_LUNG,0.6522725095932945,0.32613625479664726,0.12433942821179571,0.1567500822405982
3,NCIH1693_LUNG,0.4193324410099825,0.20966622050499126,0.2984310610054338,0.2788303949853267
3,NCIH1793_LUNG,0.6005275430505885,0.30026377152529427,0.11376654944584665,0.11763950030796384
3,NCIH1915_LUNG,0.5742717706638235,0.28713588533191176,0.2978956433761434,0.2950424954378783
3,NCIH2126_LUNG,0.5052005438192972,0.2526002719096486,0.1587090765320267,0.15297909201476004
3,NCIH2347_LUNG,0.8487861895609425,0.42439309478047127,0.22337144923621943,0.2242100021301826
3,NCIH23_LUNG,0.4808561661665667,0.24042808308328334,0.2316252301461832,0.21147906608417516
3,NCIH2444_LUNG,0.5235009304894611,0.26175046524473056,0.363336563429656,0.2973295887995637
3,NCIH322_LUNG,0.5929304478891735,0.29646522394458674,0.14548603935173052,0.15519676529102067
3,NCIH522_LUNG,0.6053980168878446,0.3026990084439223,0.08812518649794739,0.10564501618161094
3,NCIH838_LUNG,0.3358949424011547,0.16794747120057735,0.31254183557058757,0.26830148983267454
3,NCIH841_LUNG,0.4214864693481216,0.2107432346740608,0.21606871349624027,0.23547099173442904
3,NUGC3_STOMACH,0.5549323093543826,0.2774661546771913,0.24373557656824435,0.25455278587017355
3,OAW42_OVARY,0.2771937458134185,0.13859687290670925,0.4137850610693432,0.34691336022846914
3,OSRC2_KIDNEY,0.5860835417337422,0.2930417708668711,0.12955720256941583,0.1678884328517691
3,PANC0403_PANCREAS,0.6713556203976117,0.3356778101988058,0.26071499514172336,0.24697883647941263
3,PATU8988S_PANCREAS,0.5555093127863578,0.2777546563931789,0.2789999793417592,0.25725527510822443
3,PC3_PROSTATE,0.4792928294418805,0.23964641472094025,0.06470323361684523,0.0769871346721983
3,QGP1_PANCREAS,0.8361012076247327,0.41805060381236636,0.22544124714388608,0.22136934775707692
3,RCC10RGB_KIDNEY,0.47449146903012196,0.23724573451506098,0.2899669110857111,0.2635475450886355
3,RH30_SOFT_TISSUE,0.4478908175895273,0.22394540879476366,0.14892883543177501,0.1627456972334852
3,SKMEL24_SKIN,0.6662910050811875,0.3331455025405938,0.27713750970859896,0.2617252987808942
3,SKUT1_SOFT_TISSUE,0.49398681705937375,0.24699340852968688,0.19383382810386365,0.19732695359577188
3,SNB75_CENTRAL_NERVOUS_SYSTEM,0.645631062930791,0.3228155314653955,0.08905620620420143,0.11915167324235999
3,SNU1041_UPPER_AERODIGESTIVE_TRACT,0.6384582131969642,0.3192291065984821,0.23848815309789595,0.24197944421292492
3,SNU1105_CENTRAL_NERVOUS_SYSTEM,0.6247261763713837,0.31236308818569186,0.16431466261161137,0.18201607579283852
3,SNU1214_UPPER_AERODIGESTIVE_TRACT,1.0265258048401313,0.5132629024200657,0.17697349320255765,0.1675959565782833
3,SNU245_BILIARY_TRACT,0.6379242179910262,0.3189621089955131,0.18431329033533309,0.20099294696997472
3,SNU685_ENDOMETRIUM,0.48682459576761755,0.24341229788380878,0.2182740107487764,0.16429117147659558
3,SW480_LARGE_INTESTINE,0.7723112284641657,0.38615561423208283,0.17734287911603877,0.17679620594314008
3,SW48_LARGE_INTESTINE,0.7971454600803684,0.3985727300401842,0.10309885100721256,0.14268975499363035
3,SW579_THYROID,0.7155728261946916,0.3577864130973458,0.1587052907617889,0.17166760203036294
3,SW900_LUNG,0.655152574428712,0.327576287214356,0.2853459898943038,0.2760651855269773
3,TE11_OESOPHAGUS,0.5053766392704937,0.25268831963524685,0.18870923758075547,0.17901846663976967
3,TE6_OESOPHAGUS,0.6341680893700713,0.31708404468503565,0.15215580744222082,0.14647408757045763
3,TEN_ENDOMETRIUM,0.5571250547310722,0.2785625273655361,0.13085516181225948,0.14232486990769347
3,TUHR4TKB_KIDNEY,0.6056804071225064,0.3028402035612532,0.1398214496606627,0.15393004652615377
3,UACC257_SKIN,0.523954059345569,0.2619770296727845,0.4829482940534439,0.3878498852357571
4,22RV1_PROSTATE,0.793285215843184,0.396642607921592,0.07069968051832354,0.11210464208220619
4,42MGBA_CENTRAL_NERVOUS_SYSTEM,0.36737899402384927,0.18368949701192464,0.25588099294014316,0.23739770994855305
4,769P_KIDNEY,0.4360394918842676,0.2180197459421338,0.2807324933483245,0.25360409801470374
4,786O_KIDNEY,0.3047410555722674,0.1523705277861337,0.32163516122374414,0.2586191924326746
4,8505C_THYROID,0.475661358158243,0.2378306790791215,0.32165388939624995,0.2965459115254727
4,A2780_OVARY,0.42368064198807903,0.21184032099403952,0.37338694366369113,0.3563812031495364
4,A375_SKIN,0.47703082723006485,0.23851541361503242,0.5915051811904584,0.49001344469904384
4,ACCMESO1_PLEURA,0.3268661585618795,0.16343307928093975,0.27658147332951116,0.22084520590294812
4,AGS_STOMACH,0.46560853846212136,0.23280426923106068,0.3099460027973074,0.2913077077532783
4,BEN_LUNG,0.4522768534563746,0.2261384267281873,0.16502095140070142,0.1537129260697946
4,CAL120_BREAST,0.3757783443000849,0.18788917215004244,0.2661472680852974,0.23561803091762523
4,CAL62_THYROID,0.32407390456688734,0.16203695228344367,0.5668974791252892,0.4455124106701444
4,CAOV3_OVARY,0.5042834073775441,0.25214170368877203,0.2631718027934624,0.2607991185124518
4,CJM_SKIN,0.7935581984351754,0.3967790992175877,0.18390732545510616,0.18513362927265228
4,COLO668_LUNG,0.7888929462708972,0.3944464731354486,0.08592719320887017,0.11348710310230507
4,COLO680N_OESOPHAGUS,0.4831572101306832,0.2415786050653416,0.2420993062692968,0.2216728102742426
4,COV434_OVARY,0.6187365815845433,0.3093682907922716,0.0911003031665357,0.10348461398845724
4,DMS273_LUNG,0.34807055145706506,0.17403527572853253,0.24417242519986082,0.22293199246150075
4,EFM192A_BREAST,0.7028142316177716,0.3514071158088858,0.09826921110101994,0.113810230332092
4,G401_SOFT_TISSUE,0.5225947221347121,0.26129736106735607,0.17975761582326605,0.2118546354869619
4,GCIY_STOMACH,0.3474752713456302,0.1737376356728151,0.3335342453800958,0.2812452212729913
4,GP2D_LARGE_INTESTINE,0.4363767094034968,0.2181883547017484,0.2560421933447706,0.244718065551088
4,HCC1143_BREAST,0.5339606748457305,0.26698033742286525,0.18736529698149507,0.2012445188425375
4,HCC1195_LUNG,0.5701146370742982,0.2850573185371491,0.27619057052927704,0.24524916945976144
4,HCC1419_BREAST,0.7448034733923736,0.3724017366961868,0.1466232129865778,0.12735918376169184
4,HEC1B_ENDOMETRIUM,0.4238931468359892,0.2119465734179946,0.2980103576281863,0.24305291683089203
4,HEP3B217_LIVER,0.9132507245415835,0.45662536227079176,0.11441531997113001,0.10872543250410513
4,HS766T_PANCREAS,0.9478867303281018,0.4739433651640509,0.25810208848654875,0.24283514152844868
4,HS852T_SKIN,1.0203349145634133,0.5101674572817066,0.13669257493188092,0.13920361812445436
4,HUCCT1_BILIARY_TRACT,0.5128201365654254,0.2564100682827127,0.4733449441422914,0.40827255906176985
4,IGR1_SKIN,0.46808283986166926,0.23404141993083463,0.3537801574526299,0.32344118252451626
4,IGROV1_OVARY,0.3065134491626111,0.15325672458130554,0.4344224664722269,0.36248249082588757
4,ISTMES1_PLEURA,0.5498415746061793,0.27492078730308966,0.22090909845014906,0.2237062794842615
4,J82_URINARY_TRACT,0.35748263712466033,0.17874131856233016,0.29123644718534686,0.22633694840334517
4,JHH5_LIVER,0.6458295998889405,0.32291479994447025,0.2403165308878214,0.22418946084321026
4,KNS42_CENTRAL_NERVOUS_SYSTEM,0.5065070663891121,0.25325353319455607,0.13906203590135965,0.14127625353058962
4,KNS60_CENTRAL_NERVOUS_SYSTEM,0.5108579244428169,0.25542896222140843,0.14892089011119794,0.1535741853287557
4,KNS81_CENTRAL_NERVOUS_SYSTEM,0.6316009187197504,0.3158004593598752,0.18513519374508877,0.18827887620703548
4,KYSE270_OESOPHAGUS,0.43772965364926664,0.21886482682463332,0.26193887821191597,0.23753058555986475
4,LI7_LIVER,0.8106478603004534,0.4053239301502267,0.08130792402664357,0.09877572120088604
4,LK2_LUNG,0.5568989127543268,0.2784494563771634,0.12309072333669618,0.1313546692637405
4,LMSU_STOMACH,0.3821258483780536,0.1910629241890268,0.36692497194478435,0.3143568518964154
4,LN229_CENTRAL_NERVOUS_SYSTEM,0.5132302963667329,0.25661514818336645,0.32133469457107006,0.2885795397882814
4,LNCAPCLONEFGC_PROSTATE,0.48745630418008157,0.24372815209004078,0.08192760973761358,0.10559225061058505
4,LOVO_LARGE_INTESTINE,0.4450081627679556,0.2225040813839778,0.4190837842225174,0.3640106144075812
4,LUDLU1_LUNG,0.6108396924159912,0.3054198462079956,0.10791988099461988,0.10944251853166798
4,MALME3M_SKIN,0.9708287058966552,0.4854143529483276,0.27021719861044646,0.2397583195347022
4,MDAMB435S_SKIN,0.46206285576508926,0.23103142788254463,0.272605222964247,0.2657650632711941
4,MDAMB468_BREAST,0.4173114498281233,0.20865572491406165,0.31029490088650474,0.2576291477483783
4,MIAPACA2_PANCREAS,0.34726004600765503,0.17363002300382752,0.5625852633049718,0.4465525502277567
4,MSTO211H_PLEURA,0.3808003213174498,0.1904001606587249,0.3944990374267221,0.33426513640561417
4,NCIH1048_LUNG,0.7482220060022576,0.3741110030011288,0.10971715480910964,0.1162808314932659
4,NCIH1299_LUNG,0.2906050771760992,0.1453025385880496,0.39540677265095614,0.33812245755561043
4,NCIH1355_LUNG,0.5930332377336974,0.2965166188668487,0.22691205944759027,0.23796646126565213
4,NCIH1573_LUNG,0.7034816570486552,0.3517408285243276,0.1110606949272827,0.13397609415941575
4,NCIH1581_LUNG,0.45753438754723835,0.22876719377361918,0.16269764726761468,0.18496041558765597
4,NCIH1650_LUNG,0.645487895671244,0.322743947835622,0.13684262259962177,0.15521838645095687
4,NCIH1693_LUNG,0.41426838966169266,0.20713419483084633,0.3111077916178145,0.2961263428216095
4,NCIH1793_LUNG,0.6054523608485046,0.3027261804242523,0.103244821757523,0.09852152463968407
4,NCIH1915_LUNG,0.5756970779245218,0.2878485389622609,0.2984368763448928,0.2910742299480736
4,NCIH2126_LUNG,0.5034869448172519,0.25174347240862593,0.16002139752682681,0.15775862891039227
4,NCIH2347_LUNG,0.8502839244294131,0.42514196221470657,0.21761822429229,0.217972536178451
4,NCIH23_LUNG,0.474614941971527,0.2373074709857635,0.24031534751301348,0.21470615575247595
4,NCIH2444_LUNG,0.506452634281961,0.2532263171409805,0.3944586755500962,0.33418978479686384
4,NCIH322_LUNG,0.5886037386260127,0.29430186931300634,0.15918067131226632,0.1622773290089338
4,NCIH522_LUNG,0.600780462726079,0.3003902313630395,0.10036778815580524,0.1217403054020127
4,NCIH838_LUNG,0.334642651687691,0.1673213258438455,0.3159561935276991,0.26972242288963755
4,NCIH841_LUNG,0.42371355242495323,0.21185677621247662,0.20688532274803118,0.23654695510710771
4,NUGC3_STOMACH,0.5533849512080017,0.27669247560400084,0.24609674668413783,0.2469827648444977
4,OAW42_OVARY,0.2779341963252202,0.1389670981626101,0.4135092509276795,0.3458972081115458
4,OSRC2_KIDNEY,0.5919484991226817,0.29597424956134083,0.11478212458522632,0.15719686872610622
4,PANC0403_PANCREAS,0.6686828699891595,0.33434143499457974,0.2543925214907554,0.23304410135482423
4,PATU8988S_PANCREAS,0.5477042848923046,0.2738521424461523,0.29162956402508505,0.2709208535396388
4,PC3_PROSTATE,0.474978632105099,0.2374893160525495,0.0705013959971941,0.07745819009037239
4,QGP1_PANCREAS,0.8368908429206459,0.41844542146032293,0.22141107728073828,0.21726858692052514
4,RCC10RGB_KIDNEY,0.4822129830132783,0.24110649150663915,0.27426961665838895,0.26058369354671845
4,RH30_SOFT_TISSUE,0.45831100274271247,0.22915550137135623,0.12214317011390709,0.13284585745275534
4,SKMEL24_SKIN,0.6723107831387036,0.3361553915693518,0.26941713450387567,0.2548006818294413
4,SKUT1_SOFT_TISSUE,0.49124601935929263,0.24562300967964631,0.1978239765432697,0.20042554057067646
4,SNB75_CENTRAL_NERVOUS_SYSTEM,0.6455215992575346,0.3227607996287673,0.09097888328009941,0.10782843206133716
4,SNU1041_UPPER_AERODIGESTIVE_TRACT,0.6308230631951653,0.3154115315975827,0.2496258629967989,0.23716304046936182
4,SNU1105_CENTRAL_NERVOUS_SYSTEM,0.6317030363352248,0.3158515181676124,0.1427857828824071,0.18028108573868123
4,SNU1214_UPPER_AERODIGESTIVE_TRACT,1.0245497396375978,0.5122748698187989,0.17152576767706587,0.17732148173379453
4,SNU245_BILIARY_TRACT,0.6295080809078968,0.3147540404539484,0.19260303935123785,0.2136391376179835
4,SNU685_ENDOMETRIUM,0.48335304222274655,0.24167652111137328,0.22243429287301428,0.17268013041688976
4,SW480_LARGE_INTESTINE,0.7720898964805032,0.3860449482402516,0.1829142340360892,0.16982989236230883
4,SW48_LARGE_INTESTINE,0.8006135654747957,0.40030678273739784,0.11156996686606352,0.14915709840880087
4,SW579_THYROID,0.712962552373812,0.356481276186906,0.16311383358428852,0.1730465483319614
4,SW900_LUNG,0.6527260855915427,0.32636304279577133,0.27900494426955985,0.26496604379773053
4,TE11_OESOPHAGUS,0.4989249429558248,0.2494624714779124,0.20025998237965964,0.19831649032424262
4,TE6_OESOPHAGUS,0.6440967005422882,0.3220483502711441,0.14676601504280679,0.15658593686702516
4,TEN_ENDOMETRIUM,0.5627539413405234,0.2813769706702617,0.127849198025859,0.1404717430064712
4,TUHR4TKB_KIDNEY,0.6008120775938671,0.30040603879693356,0.14368840254814438,0.15060670889336192
4,UACC257_SKIN,0.5224820539057835,0.26124102695289175,0.48141545768839056,0.38931658158365157
