outer_fold,model,inner_fold,control_dimension,response_rank,alpha,mean_rmse,n_validation_lines
4,CCLR,2,20,5,100.0,0.31060725232145964,19
4,CCLR,2,20,10,0.01,0.31612630651415546,19
4,CCLR,2,20,10,0.1,0.31610008146225876,19
4,CCLR,2,20,10,1.0,0.31584558586725436,19
4,CCLR,2,20,10,10.0,0.31391765717974335,19
4,CCLR,2,20,10,100.0,0.310470928091298,19
4,CCLR,2,20,20,0.01,0.3182222548576221,19
4,CCLR,2,20,20,0.1,0.3181830698565673,19
4,CCLR,2,20,20,1.0,0.31780278596227945,19
4,CCLR,2,20,20,10.0,0.3149216102322503,19
4,CCLR,2,20,20,100.0,0.3098271457792907,19
4,CCLR,2,30,2,0.01,0.311847022955119,19
4,CCLR,2,30,2,0.1,0.311839467174553,19
4,CCLR,2,30,2,1.0,0.3117664277499196,19
4,CCLR,2,30,2,10.0,0.31123402635381314,19
4,CCLR,2,30,2,100.0,0.3106274231727982,19
4,CCLR,2,30,5,0.01,0.31290534550025,19
4,CCLR,2,30,5,0.1,0.3128921972964582,19
4,CCLR,2,30,5,1.0,0.31276487578848505,19
4,CCLR,2,30,5,10.0,0.31182029556979285,19
4,CCLR,2,30,5,100.0,0.3104545442287161,19
4,CCLR,2,30,10,0.01,0.3158764548375013,19
4,CCLR,2,30,10,0.1,0.315850310755699,19
4,CCLR,2,30,10,1.0,0.3155966618507727,19
4,CCLR,2,30,10,10.0,0.3136797796919199,19
4,CCLR,2,30,10,100.0,0.31033584740663556,19
4,CCLR,2,30,20,0.01,0.3188121024779951,19
4,CCLR,2,30,20,0.1,0.31876906267751637,19
4,CCLR,2,30,20,1.0,0.31835134886963806,19
4,CCLR,2,30,20,10.0,0.3151857716978019,19
4,CCLR,2,30,20,100.0,0.30960787945014706,19
4,CCLR,3,5,2,0.01,0.33406342643838777,18
4,CCLR,3,5,2,0.1,0.3340553887433855,18
4,CCLR,3,5,2,1.0,0.33397795696784566,18
4,CCLR,3,5,2,10.0,0.3334341517665128,18
4,CCLR,3,5,2,100.0,0.3332198636019452,18
4,CCLR,3,5,5,0.01,0.33407490753710767,18
4,CCLR,3,5,5,0.1,0.3340638603180953,18
4,CCLR,3,5,5,1.0,0.3339573557832592,18
4,CCLR,3,5,5,10.0,0.3332033411823423,18
4,CCLR,3,5,5,100.0,0.33279347220414723,18
4,CCLR,3,5,10,0.01,0.334938256418086,18
4,CCLR,3,5,10,0.1,0.3349228088328089,18
4,CCLR,3,5,10,1.0,0.3347735481937849,18
4,CCLR,3,5,10,10.0,0.33369209576785014,18
4,CCLR,3,5,10,100.0,0.33266055686930196,18
4,CCLR,3,5,20,0.01,0.33601798491430573,18
4,CCLR,3,5,20,0.1,0.3359981961860016,18
4,CCLR,3,5,20,1.0,0.3358066818190436,18
4,CCLR,3,5,20,10.0,0.33439627990785814,18
4,CCLR,3,5,20,100.0,0.3326562584429681,18
4,CCLR,3,10,2,0.01,0.33494230811038345,18
4,CCLR,3,10,2,0.1,0.3349297984895356,18
4,CCLR,3,10,2,1.0,0.33480890536833247,18
4,CCLR,3,10,2,10.0,0.3339316823334246,18
4,CCLR,3,10,2,100.0,0.3330828061111546,18
4,CCLR,3,10,5,0.01,0.3354513003264179,18
4,CCLR,3,10,5,0.1,0.335433471838063,18
4,CCLR,3,10,5,1.0,0.33526105720434657,18
4,CCLR,3,10,5,10.0,0.334000885653428,18
4,CCLR,3,10,5,100.0,0.33261214409348855,18
4,CCLR,3,10,10,0.01,0.3376920663074085,18
4,CCLR,3,10,10,0.1,0.3376651239960978,18
4,CCLR,3,10,10,1.0,0.337404015347343,18
4,CCLR,3,10,10,10.0,0.3354544011618009,18
4,CCLR,3,10,10,100.0,0.332595080678345,18
4,CCLR,3,10,20,0.01,0.3394666406841888,18
4,CCLR,3,10,20,0.1,0.33943231542084834,18
4,CCLR,3,10,20,1.0,0.3390993489975179,18
4,CCLR,3,10,20,10.0,0.33659071602377005,18
4,CCLR,3,10,20,100.0,0.3325453369081112,18
4,CCLR,3,20,2,0.01,0.33624171155339,18
4,CCLR,3,20,2,0.1,0.33622380465626134,18
4,CCLR,3,20,2,1.0,0.3360503865646853,18
4,CCLR,3,20,2,10.0,0.33476496637325304,18
4,CCLR,3,20,2,100.0,0.3330523813610397,18
4,CCLR,3,20,5,0.01,0.3376687845038399,18
4,CCLR,3,20,5,0.1,0.33764222783285797,18
4,CCLR,3,20,5,1.0,0.33738484752631653,18
4,CCLR,3,20,5,10.0,0.335462410532412,18
4,CCLR,3,20,5,100.0,0.3326341119924701,18
4,CCLR,3,20,10,0.01,0.34106375630742103,18
4,CCLR,3,20,10,0.1,0.34102434733040216,18
4,CCLR,3,20,10,1.0,0.3406417824717378,18
4,CCLR,3,20,10,10.0,0.33773867798598317,18
4,CCLR,3,20,10,100.0,0.33272461808843723,18
4,CCLR,3,20,20,0.01,0.34406122411684065,18
4,CCLR,3,20,20,0.1,0.3440104375384314,18
4,CCLR,3,20,20,1.0,0.34351701450053274,18
4,CCLR,3,20,20,10.0,0.3397429906684905,18
4,CCLR,3,20,20,100.0,0.3327745444686452,18
4,CCLR,3,30,2,0.01,0.33705985798516713,18
4,CCLR,3,30,2,0.1,0.3370385484674963,18
4,CCLR,3,30,2,1.0,0.3368320135850038,18
4,CCLR,3,30,2,10.0,0.3352889753965198,18
4,CCLR,3,30,2,100.0,0.33302878864778906,18
4,CCLR,3,30,5,0.01,0.3392601142052859,18
4,CCLR,3,30,5,0.1,0.3392267577775509,18
4,CCLR,3,30,5,1.0,0.3389032117258283,18
4,CCLR,3,30,5,10.0,0.33646714455903676,18
4,CCLR,3,30,5,100.0,0.33256391280518816,18
4,CCLR,3,30,10,0.01,0.34239416741494877,18
4,CCLR,3,30,10,0.1,0.3423486137170287,18
4,CCLR,3,30,10,1.0,0.341906275776367,18
4,CCLR,3,30,10,10.0,0.33854070426891236,18
4,CCLR,3,30,10,100.0,0.3325931017384575,18
4,CCLR,3,30,20,0.01,0.34584237509459015,18
4,CCLR,3,30,20,0.1,0.34578432710065493,18
4,CCLR,3,30,20,1.0,0.34522019801733217,18
4,CCLR,3,30,20,10.0,0.34089407080624984,18
4,CCLR,3,30,20,100.0,0.33273622084855364,18
