cell_line,depmap_id,lineage,outer_fold,model,b2_fallback,b3_neighbor_cell_line,rmse_delta,nrmse_delta,pcc_delta,spearman_delta,signed_top50_overlap,pcc_context,rmse_gain_vs_b1,nrmse_gain_vs_b1,rmse_gain_vs_b4,nrmse_gain_vs_b4,rmse_gain_vs_cclr,outer_test_response_used_for_fit,report_order
RCC10RGB_KIDNEY,ACH-000189,kidney,0,PATHWAY_D20_R20,,,0.28265401407924556,0.8801208158935633,0.47907727883410617,0.35750350886362064,0.24000000000000002,0.08332443637926415,0.0014763771125547165,0.004597105167959636,-0.0021935054232375406,,0.0007797425871897135,False,13
RH30_SOFT_TISSUE,ACH-000833,rhabdomyosarcoma,4,PATHWAY_D20_R20,,,0.2584451435877964,0.977390981205018,0.3348059006019896,0.269933406508506,0.14,0.021841244856369325,-0.0007122193070992489,-0.0026934796209951983,-0.001530201655890795,,-0.0020176178237878983,False,13
SKMEL24_SKIN,ACH-000822,skin,3,PATHWAY_D20_R20,,,0.3855082358484833,0.8638406880274573,0.4940724121222347,0.38006729943570766,0.3,0.21251892659257518,0.009373004485563885,0.021002878514056578,-0.0008021019859026923,,-0.0003976425603260947,False,13
SKUT1_SOFT_TISSUE,ACH-000939,soft_tissue,1,PATHWAY_D20_R20,,,0.27716781973814986,0.9141793006444754,0.41624527775532505,0.31790068458434567,0.21,0.09946202799884078,0.0014105149376689163,0.004652284527420836,-0.0017461102335050716,,1.1060702063137029e-05,False,13
SNB75_CENTRAL_NERVOUS_SYSTEM,ACH-000504,central_nervous_system,4,PATHWAY_D20_R20,,,0.34061364367951247,0.9479864420367115,0.33197632956107387,0.2888592108879414,0.09,0.0973313608297926,0.0013849211440716824,0.0038544741005890337,0.003494020562618938,,0.0015103998984620226,False,13
SNU1041_UPPER_AERODIGESTIVE_TRACT,ACH-000618,upper_aerodigestive,2,PATHWAY_D20_R20,,,0.357904053124534,0.8741793861177893,0.48087166797907266,0.3778533544810645,0.15,0.11051021609378317,0.0019211564549883597,0.004692417858351505,-0.0003300786423721114,,0.00028341993879138494,False,13
SNU1105_CENTRAL_NERVOUS_SYSTEM,ACH-000368,central_nervous_system,2,PATHWAY_D20_R20,,,0.33704736739199,0.9119701359480709,0.40275313609346325,0.3336583804122636,0.12000000000000001,0.11869725567943866,0.0021519381611133648,0.0058226336331532735,-0.0004726769673000786,,-0.0005330128526209732,False,13
SNU1214_UPPER_AERODIGESTIVE_TRACT,ACH-000715,upper_aerodigestive,1,PATHWAY_D20_R20,,,0.572421629195061,0.9276283693237416,0.3671304877115095,0.30054787993506654,0.07,0.09096083235488106,0.002477530092988234,0.004014920266623978,-0.0008902950935173459,,5.274307592761929e-05,False,13
SNU245_BILIARY_TRACT,ACH-000268,bile_duct,4,PATHWAY_D20_R20,,,0.35196177477268964,0.9025433726897201,0.41341217419367254,0.3398007822877522,0.12,0.11040113825765195,0.002139696109944522,0.00548687011493687,-0.00010840153018376597,,0.0008218247993254657,False,13
SNU685_ENDOMETRIUM,ACH-000407,uterus,0,PATHWAY_D20_R20,,,0.2953553238892273,0.9605598358731616,0.3260510110037634,0.22812501166021526,0.15,0.04170148428901184,-0.0009946910174170598,-0.0032349518127967603,-0.0031662698231195163,,-0.0030324736969591926,False,13
SW480_LARGE_INTESTINE,ACH-000842,colorectal,3,PATHWAY_D20_R20,,,0.44067254750728707,0.9416532766009487,0.35540937458183497,0.2560645570329387,0.21,0.04522725548885848,-0.0005656522047710055,-0.001208716665134113,-0.0007070107067482789,,-0.0007242957625961943,False,13
SW48_LARGE_INTESTINE,ACH-000958,colorectal,2,PATHWAY_D20_R20,,,0.4277755168651493,0.951786907433153,0.2902568049983517,0.25237948232372515,0.08,0.05756605651997278,6.2238379043844105e-06,1.3847841210723466e-05,0.0002129484775971746,,0.000498543433275378,False,13
SW579_THYROID,ACH-000163,thyroid,2,PATHWAY_D20_R20,,,0.392226416617878,0.9205102660894773,0.3899673609218401,0.3077381111843938,0.14,0.1155730761466143,0.002781506993682792,0.006527876844611313,0.0006724423404897983,,0.0011950471340714808,False,13
SW900_LUNG,ACH-000669,lung,3,PATHWAY_D20_R20,,,0.3767915556650417,0.8579019542095812,0.5157850347968475,0.398354307112101,0.19,0.17290563819403357,0.00501729578291199,0.01142368450750042,0.004343164687229284,,0.004222577626679991,False,13
TE11_OESOPHAGUS,ACH-000488,esophagus,4,PATHWAY_D20_R20,,,0.2925942795659321,0.949218623924939,0.3826822229424572,0.28244067554424,0.18,0.06155336760645907,-0.0037660581680640792,-0.01221764334290587,0.0013540999237959817,,0.0023719020257760848,False,13
TE6_OESOPHAGUS,ACH-000605,esophagus,0,PATHWAY_D20_R20,,,0.3483403935454637,0.9323756625608823,0.36336550512316673,0.28090668399568347,0.2,0.04370513449616905,-0.00027058903755927677,-0.000724264649896611,0.0008654017955955773,,-0.0002475253652649001,False,13
TEN_ENDOMETRIUM,ACH-000397,uterus,1,PATHWAY_D20_R20,,,0.30330878049812104,0.9365499160459234,0.35818135581905924,0.2856906623392503,0.16,0.07898469231058794,0.0009248311825688638,0.002855672575548418,-0.00028885632819714013,,-0.00013880238729324645,False,13
TUHR4TKB_KIDNEY,ACH-000495,kidney,1,PATHWAY_D20_R20,,,0.32775665445182084,0.9335871641534643,0.3680597620788737,0.29935682196242563,0.13,0.08184854779346869,0.0007965625105151308,0.0022689410730853954,-0.001676796902242761,,-0.0008489546737604492,False,13
UACC257_SKIN,ACH-000579,skin,0,PATHWAY_D20_R20,,,0.37196918403490653,0.8387845760014548,0.5469324731546459,0.42304684985335994,0.13,0.2486301914718855,0.011894846808318649,0.026822689795135024,0.0017500797807695756,,0.0028518182552411675,False,13
22RV1_PROSTATE,ACH-000956,prostate,1,LINEAGE_D20_R20,,,0.4129332978290237,0.9621457558958261,0.2654850298902144,0.23814452251704896,0.05,0.08803367242793601,0.001645642825739757,0.003834392307014989,0.00034759630010738896,,0.00021249132564626905,False,14
42MGBA_CENTRAL_NERVOUS_SYSTEM,ACH-000323,central_nervous_system,2,LINEAGE_D20_R20,,,0.2110221091476469,0.881557133870024,0.4971618794563577,0.3746223658093648,0.31,0.15992746743466343,0.0029642131773972014,0.012383172945246712,0.001034273933410379,,0.0010781393888698865,False,14
769P_KIDNEY,ACH-000411,kidney,3,LINEAGE_D20_R20,,,0.2603165240969347,0.8896223404406328,0.4620916922136729,0.334313702397447,0.33999999999999997,0.08197172389564197,0.0006900234642379099,0.0023581303236274165,-0.0003830668426098027,,0.0005114089912754971,False,14
786O_KIDNEY,ACH-000649,kidney,2,LINEAGE_D20_R20,,,0.18665334983933782,0.8764720998894592,0.5319030979417012,0.3906302463162814,0.35,0.24278362136931964,0.006572131199815839,0.030860896085764367,0.0012150344107146882,,0.0017425065038101928,False,14
8505C_THYROID,ACH-001307,thyroid,0,LINEAGE_D20_R20,,,0.28527620826816824,0.8487932379725216,0.5230399787009733,0.42047908110736987,0.24,0.1229463605981468,0.0021876712253517394,0.006509062056938575,-0.0003815031368406552,,0.0003660714079966598,False,14
A2780_OVARY,ACH-000657,ovary,0,LINEAGE_D20_R20,,,0.2743650449723965,0.8633670251818772,0.5037617626802479,0.40163732300449584,0.16999999999999998,0.03103341106321059,-0.0011485098563155938,-0.0036141103110967077,-0.001867596053442,,-0.00020638239121051338,False,14
A375_SKIN,ACH-000219,skin,1,LINEAGE_D20_R20,,,0.3827737157037298,0.8073361181457659,0.6420123097200295,0.4931383969617703,0.2,0.24866533618912298,0.009355535017233962,0.019732445082087602,0.00035530808476857967,,0.001336440398691796,False,14
ACCMESO1_PLEURA,ACH-000086,mesothelioma,3,LINEAGE_D20_R20,,,0.18932119537692574,0.8672339747370726,0.5242581733356692,0.38460696451232135,0.39,0.15642444750614007,0.0028950782578592293,0.01326164363023108,0.0005448374977415626,,0.0005281550809766722,False,14
AGS_STOMACH,ACH-000880,gastric,0,LINEAGE_D20_R20,,,0.28341730029511936,0.8778091720784361,0.47431481836411693,0.36633577668913725,0.22,0.0866624755959589,0.0005120636621969155,0.0015859800333164475,-0.00016563000623864843,,0.00013787162123735097,False,14
BEN_LUNG,ACH-000603,lung,0,LINEAGE_D20_R20,,,0.27824459881416125,1.0244700339663733,0.2698655480139441,0.20068481289669338,0.21000000000000002,0.041946030027451134,-0.007520551839623857,-0.027689953484887453,-0.0026179861296340423,,-3.9067064519671124e-05,False,14
CAL120_BREAST,ACH-000212,breast,1,LINEAGE_D20_R20,,,0.22211513795972343,0.8934224156818488,0.47207252169063124,0.3703074081961013,0.27,0.0769756605022296,0.000262627057651843,0.0010563750963847873,-0.00226073679032493,,0.00021905207809785887,False,14
CAL62_THYROID,ACH-000174,thyroid,3,LINEAGE_D20_R20,,,0.238870027686909,0.7765489734496291,0.6434483122896344,0.49746318746530166,0.28,0.13532720256987743,0.0024645383022907086,0.008012033603393864,0.0009437049941360132,,0.0016961838294740073,False,14
CAOV3_OVARY,ACH-000713,ovary,2,LINEAGE_D20_R20,,,0.29676367284280486,0.9060824301379564,0.4342667692870534,0.3380718146990403,0.24000000000000002,-0.007746093922988494,-0.0024879753927570247,-0.0075963165181165415,-0.0018090101356629806,,-0.0013176158516488568,False,14
CJM_SKIN,ACH-000458,skin,3,LINEAGE_D20_R20,,,0.4337086544721216,0.8941178732557523,0.43433836626422084,0.3463453891871315,0.12,0.14125888109370469,0.004709768501125033,0.009709486200772832,0.0013157769741451997,,0.0014734268806850248,False,14
COLO668_LUNG,ACH-000803,lung,1,LINEAGE_D20_R20,,,0.42238649032005116,0.9741217378176035,0.236537900830022,0.21353257025268288,0.09,0.06025032865206003,-0.0011898662706428809,-0.002744109070465184,-0.0019271797856170725,,-0.00022616706725714364,False,14
COLO680N_OESOPHAGUS,ACH-000717,esophagus,2,LINEAGE_D20_R20,,,0.2747283290000663,0.8842655798737367,0.4809735616561515,0.3610356466751145,0.25,0.06450268676676656,-0.00031432024312239015,-0.0010116997146318862,-0.0008335867440399936,,5.764150419801384e-05,False,14
COV434_OVARY,ACH-000123,ovary,1,LINEAGE_D20_R20,,,0.34404780474244934,0.9718366536758488,0.2564065738381368,0.2181870328574798,0.08,0.1274902102494539,0.0026211790734511076,0.007404081247763927,-0.001190939016720849,,-1.2542702349127577e-05,False,14
DMS273_LUNG,ACH-000749,lung,0,LINEAGE_D20_R20,,,0.20966025386214013,0.9232968689367143,0.4105617061498418,0.3164525161060589,0.30000000000000004,0.24434970642248302,0.006262608681822351,0.027579128045435497,0.0007556679260567745,,-0.0004762311218826365,False,14
EFM192A_BREAST,ACH-000117,breast,4,LINEAGE_D20_R20,,,0.37604556192067246,0.9523658309062915,0.3000259325802626,0.24626194758130374,0.13,0.07935570578045797,3.384782314985735e-05,8.572235250925431e-05,0.0008019122054088723,,8.924599848803005e-05,False,14
G401_SOFT_TISSUE,ACH-000096,rhabdoid,2,LINEAGE_D20_R20,,,0.2914196837195767,0.9140887946771181,0.3970766529773044,0.35430462553468206,0.11000000000000001,0.05686208779962474,1.3944458522430203e-05,4.3739232437944864e-05,-0.0014952846465383085,,-0.000455825392423892,False,14
GCIY_STOMACH,ACH-000047,gastric,1,LINEAGE_D20_R20,,,0.2096991582074487,0.8419227763279932,0.5401992559945966,0.42463742755288,0.26,0.1038186965995228,0.0013181442882497507,0.005292227723996068,-0.0006544952027029982,,0.00011245363593270774,False,14
GP2D_LARGE_INTESTINE,ACH-000982,colorectal,1,LINEAGE_D20_R20,,,0.26232030506942117,0.9193685755563556,0.4126349554328361,0.3297239576298486,0.16999999999999998,0.08597804129076508,-0.00022886881935396675,-0.0008021292914517364,0.0007580009293836065,,-0.0003769456465487764,False,14
HCC1143_BREAST,ACH-000374,breast,2,LINEAGE_D20_R20,,,0.3006939571144183,0.9187557882269681,0.42121653938332765,0.32381721662411733,0.22999999999999998,0.028711741661772244,-0.00021323975805059847,-0.0006515437286109815,0.0003371634176707605,,0.0005890368835206883,False,14
HCC1195_LUNG,ACH-000868,lung,0,LINEAGE_D20_R20,,,0.343468291269935,0.9008845336316184,0.44024771159443427,0.34008217764032606,0.2,0.042336168728348736,8.83268936441306e-06,2.316730085716312e-05,0.00015539158333038872,,-0.0003177155032308976,False,14
HCC1419_BREAST,ACH-000277,breast,3,LINEAGE_D20_R20,,,0.41596984023933126,0.9465062280566724,0.29984253644526315,0.2390904838108608,0.05,0.06836846295385299,0.00046615135198901925,0.0010606902597091183,0.00017701086081145512,,-7.709723486237774e-05,False,14
HEC1B_ENDOMETRIUM,ACH-000941,uterus,4,LINEAGE_D20_R20,,,0.2610603189388415,0.905783052937574,0.43659356450639986,0.34223509308662975,0.17,0.09724227843980646,0.001454337105398995,0.0050460135369608805,-0.001095600447545031,,0.0001660977518372908,False,14
HEP3B217_LIVER,ACH-000625,liver,3,LINEAGE_D20_R20,,,0.49818249163533157,0.9625242075646926,0.26114082366182767,0.20313608139263478,0.08,0.0440191903515899,-0.0009744836644744459,-0.0018827721421000865,-0.0015882448604458976,,-0.0015960371334783896,False,14
HS766T_PANCREAS,ACH-000178,pancreas,2,LINEAGE_D20_R20,,,0.5647640741709448,0.9029486322226675,0.43523608974044853,0.367760705133676,0.08,0.1575133310654179,0.005700091077354585,0.009113344274593649,0.003825098261001525,,0.0038890767444892393,False,14
HS852T_SKIN,ACH-000274,skin,4,LINEAGE_D20_R20,,,0.560951116914902,0.9379635369714336,0.3245449228644586,0.2791661953758841,0.06,0.10786269578281635,0.004108505688723785,0.006869811666757486,0.00037012684807002927,,1.872659908919161e-06,False,14
HUCCT1_BILIARY_TRACT,ACH-000976,bile_duct,3,LINEAGE_D20_R20,,,0.35436420694562254,0.8212078039560965,0.589266031701417,0.4380591666019134,0.27,0.26590794220495123,0.009378575357001262,0.02173402144517833,0.004307727456805965,,0.004361708187855751,False,14
IGR1_SKIN,ACH-000882,skin,2,LINEAGE_D20_R20,,,0.2929238884898902,0.8568374757884498,0.5155212857802985,0.400456020984101,0.2,0.18319609627718744,0.003196023857996111,0.00934875277384406,-0.002187313569832927,,-0.0017971517673261994,False,14
IGROV1_OVARY,ACH-000966,ovary,4,LINEAGE_D20_R20,,,0.21504100875959872,0.8737912638365278,0.49750896855470866,0.38617252913951716,0.19,0.09368568085311124,0.0010293283686474697,0.004182542396593547,-0.0016073586711044252,,-0.0003375770663358313,False,14
ISTMES1_PLEURA,ACH-000569,mesothelioma,0,LINEAGE_D20_R20,,,0.310784169678727,0.8931346853938316,0.44583100100203293,0.3726574165968384,0.14,0.051286354920676035,-0.00015832555046751962,-0.0004549975658438843,-0.0005812402015352158,,0.00035235177922499084,False,14
J82_URINARY_TRACT,ACH-000396,urinary_tract,0,LINEAGE_D20_R20,,,0.21864027843409456,0.8924869950103621,0.46771665320542394,0.35687940495377585,0.25,0.03587838664751265,-0.0009688534799010551,-0.003954848288134083,-0.0016352983003584676,,0.00135176498377515,False,14
JHH5_LIVER,ACH-000734,liver,4,LINEAGE_D20_R20,,,0.3708537687540806,0.89367700564819,0.42715449473863687,0.339271251586165,0.17,0.04831359279893266,-0.004635504069572194,-0.011170557631065448,-0.004980819944594095,,-0.00032245897512911403,False,14
KNS42_CENTRAL_NERVOUS_SYSTEM,ACH-000622,central_nervous_system,3,LINEAGE_D20_R20,,,0.2887975207342873,0.9620248131379723,0.32554515434705844,0.26752996306106913,0.12,0.08287357904007357,0.00047563611796308525,0.0015844102343457456,-0.000696663785444751,,-0.0009090505327588039,False,14
KNS60_CENTRAL_NERVOUS_SYSTEM,ACH-000445,central_nervous_system,4,LINEAGE_D20_R20,,,0.2784797641510765,0.9335579976104398,0.3891718586926712,0.29567678076116954,0.25,0.12514226716632879,0.0025487678309509265,0.008544328525592948,0.0009574666084932737,,9.33991233474929e-05,False,14
KNS81_CENTRAL_NERVOUS_SYSTEM,ACH-000479,central_nervous_system,0,LINEAGE_D20_R20,,,0.3428569259241482,0.8917748862416758,0.451134948748046,0.3588030168737072,0.18,0.10139031525545485,0.0018528428493336246,0.004819265986050869,0.0002403864681186918,,-0.00015368221803430115,False,14
KYSE270_OESOPHAGUS,ACH-000873,esophagus,3,LINEAGE_D20_R20,,,0.2547988990531953,0.8843502113767358,0.47823831265134437,0.3701715555205571,0.22999999999999998,0.028528599606619975,-0.002868254715538643,-0.00995507309252286,-0.0019079132244669283,,-0.002368957969876906,False,14
LI7_LIVER,ACH-000471,liver,1,LINEAGE_D20_R20,,,0.42749208245598236,0.9694293258827666,0.2604214608230661,0.20861990999643545,0.11,0.03273836453561169,-0.001655499168982888,-0.0037541968828201933,-0.00011523572298277607,,-0.00035276363604164196,False,14
LK2_LUNG,ACH-000769,lung,3,LINEAGE_D20_R20,,,0.3098428262014908,0.9705261321075113,0.2768983254586648,0.22677684084820757,0.16,0.07108331481054737,-0.0003009628086608762,-0.0009427110970382513,-0.0013653385311901967,,-0.0012937640176012843,False,14
LMSU_STOMACH,ACH-000255,gastric,3,LINEAGE_D20_R20,,,0.23898453672364756,0.8437966015757395,0.5299486915166518,0.4129857497477658,0.28,0.18116117453120323,0.004062440111421622,0.014343493546138508,0.00044084577159614335,,0.0007338964638248513,False,14
LN229_CENTRAL_NERVOUS_SYSTEM,ACH-000595,central_nervous_system,1,LINEAGE_D20_R20,,,0.3120546779541367,0.8637601831788135,0.4940267349498038,0.37988291252202677,0.22,0.11588456061532378,0.0018870644472483433,0.0052233510592173404,0.0003394938756630661,,0.00022283513120996412,False,14
LNCAPCLONEFGC_PROSTATE,ACH-000977,prostate,4,LINEAGE_D20_R20,,,0.2685869131079011,0.9977512476351017,0.2810028776481211,0.23657904854681688,0.16,0.13214853225461068,0.0004819416524645681,0.0017903250738082743,-0.0030336141562549157,,-0.0007789093080791121,False,14
LOVO_LARGE_INTESTINE,ACH-000950,colorectal,0,LINEAGE_D20_R20,,,0.2921770070921649,0.8413278263655308,0.5412451733948185,0.4139617262808217,0.25,0.15752638075283873,0.003680166482029512,0.01059709146111043,-0.0020897727039048686,,-0.0002742513805831792,False,14
LUDLU1_LUNG,ACH-000390,lung,2,LINEAGE_D20_R20,,,0.3216332331031339,0.9322896507585438,0.3733161779168204,0.28514008026673276,0.19,0.06632408822585541,-0.00036740654506528525,-0.0010649686796372348,-8.239715857921714e-05,,0.00020853988191249506,False,14
MALME3M_SKIN,ACH-000477,skin,0,LINEAGE_D20_R20,,,0.5993368711345501,0.9225085453417986,0.3730711277676823,0.2864992341566839,0.11000000000000001,0.160227852815432,0.008385266281556003,0.012906731042691466,0.0006308824897953702,,-0.0003784475273491683,False,14
MDAMB435S_SKIN,ACH-000884,skin,1,LINEAGE_D20_R20,,,0.27229828339400364,0.8847351571964902,0.4860825715072803,0.3740289459089551,0.19,0.07560446037839966,-0.002140334179612513,-0.006954244710064894,-0.0006031993015348514,,-0.0007244909050208581,False,14
MDAMB468_BREAST,ACH-000849,breast,0,LINEAGE_D20_R20,,,0.2610387335483116,0.9032164945584821,0.4536484356396226,0.3202249621050265,0.3,0.05895627355785198,0.0001942357953956808,0.0006720725765495539,4.464374068202659e-07,,-0.0007364675961588074,False,14
MIAPACA2_PANCREAS,ACH-000601,pancreas,0,LINEAGE_D20_R20,,,0.2632629082516218,0.7963159513505256,0.6257804769983624,0.4750049907559565,0.24000000000000002,0.05595377904430045,-0.0005723600432251397,-0.0017312709768450008,-0.0016898462769143197,,0.0007466669088557198,False,14
MSTO211H_PLEURA,ACH-000335,mesothelioma,2,LINEAGE_D20_R20,,,0.2363301876441442,0.805750141671929,0.58297499018915,0.4444568469451455,0.27,0.08815468702077195,0.00015275941613726585,0.0005208218316132829,-0.00018619767616820382,,0.001147006313086285,False,14
NCIH1048_LUNG,ACH-000866,lung,4,LINEAGE_D20_R20,,,0.4070353110541438,0.9572097168459052,0.2794546425877276,0.23854179291430602,0.08,0.11100744964164866,0.002188910929991239,0.005147579963201476,0.0016845715671326977,,9.19999093834667e-05,False,14
NCIH1299_LUNG,ACH-000510,lung,3,LINEAGE_D20_R20,,,0.17834136356093486,0.8032857100049359,0.5975937878820287,0.4545402888010167,0.41000000000000003,0.13775062961209522,0.0019836300665699858,0.008934672554902767,-0.0010128905067872673,,-0.0008021592789861642,False,14
NCIH1355_LUNG,ACH-000666,lung,1,LINEAGE_D20_R20,,,0.3335247391921524,0.8830893168579739,0.4518348380895241,0.3602889057166332,0.14,0.008335528352786111,-0.002226177139343477,-0.005894355105259708,-0.0016721961224422377,,-0.0004373435880163923,False,14
