outer_fold,component,direction,loading_rank,gene_index,gene_id,gene_symbol,loading
1,8,negative,24,17249,ENSG00000165507,C10orf10,-0.02647855871887829
1,8,negative,25,3998,ENSG00000270696,RP11-342K6.1,-0.02623737042212356
1,8,negative,26,13459,ENSG00000234636,MED14-AS1,-0.02620898100637277
1,8,negative,27,23698,ENSG00000188277,C15orf62,-0.02603689843105954
1,8,negative,28,21462,ENSG00000151176,PLBD2,-0.025889577397586436
1,8,negative,29,600,ENSG00000130775,THEMIS2,-0.025866612903533762
1,8,negative,30,10493,ENSG00000235109,ZSCAN31,-0.025771851477934763
1,8,negative,31,18091,ENSG00000148814,LRRC27,-0.0256489276410592
1,8,negative,32,31132,ENSG00000198538,ZNF28,-0.025563548806087792
1,8,negative,33,2722,ENSG00000136634,IL10,-0.025400236652567416
1,8,negative,34,31758,ENSG00000260065,CTA-445C9.15,-0.025400026592170284
1,8,negative,35,29445,ENSG00000064932,SBNO2,-0.025370316656735722
1,8,negative,36,31817,ENSG00000128342,LIF,-0.025281771651290447
1,8,negative,37,23400,ENSG00000185215,TNFAIP2,-0.025225830461664493
1,8,negative,38,6278,ENSG00000091986,CCDC80,-0.025198019418944527
1,8,negative,39,17560,ENSG00000165424,ZCCHC24,-0.025176981157973403
1,8,negative,40,2485,ENSG00000143344,RGL1,-0.025012792319768388
1,8,negative,41,31540,ENSG00000100181,TPTEP1,-0.024974619616523835
1,8,negative,42,15106,ENSG00000155100,OTUD6B,-0.02495007729380945
1,8,negative,43,11371,ENSG00000111885,MAN1A1,-0.024841123153519447
1,8,negative,44,11086,ENSG00000156535,CD109,-0.024670595075894357
1,8,negative,45,7733,ENSG00000169245,CXCL10,-0.024533743052136618
1,8,negative,46,22575,ENSG00000213903,LTB4R,-0.02433796588184366
1,8,negative,47,4120,ENSG00000168763,CNNM3,-0.024287508386184976
1,8,negative,48,5098,ENSG00000273361,RP11-378A13.2,-0.02407347871411603
1,8,negative,49,20079,ENSG00000151062,CACNA2D4,-0.02405891448794835
1,8,negative,50,18788,ENSG00000149177,PTPRJ,-0.02392125091004783
1,8,positive,1,26978,ENSG00000212901,KRTAP3-1,0.04141136730277316
1,8,positive,2,21128,ENSG00000067798,NAV3,0.03542163029117009
1,8,positive,3,8078,ENSG00000151470,C4orf33,0.032604187796929876
1,8,positive,4,11284,ENSG00000155085,AK9,0.03234135763037783
1,8,positive,5,15257,ENSG00000147650,LRP12,0.032135936035996335
1,8,positive,6,27647,ENSG00000167861,HID1,0.032054498633881275
1,8,positive,7,2757,ENSG00000123689,G0S2,0.03200318427821264
1,8,positive,8,30492,ENSG00000171817,ZNF540,0.03146082717814235
1,8,positive,9,29346,ENSG00000101210,EEF1A2,0.031023828843081625
1,8,positive,10,16995,ENSG00000151468,CCDC3,0.03086611273907802
1,8,positive,11,30489,ENSG00000188227,ZNF793,0.03077501183022835
1,8,positive,12,9215,ENSG00000175745,NR2F1,0.029377407056185845
1,8,positive,13,12411,ENSG00000196275,GTF2IRD2,0.028053952590355046
1,8,positive,14,21976,ENSG00000102760,RGCC,0.027981621628025036
1,8,positive,15,8820,ENSG00000151876,FBXO4,0.027859750383666105
1,8,positive,16,5963,ENSG00000114854,TNNC1,0.027732190253864385
1,8,positive,17,10193,ENSG00000244041,LINC01011,0.02760392441550213
1,8,positive,18,5243,ENSG00000163283,ALPP,0.02759170022730545
1,8,positive,19,12763,ENSG00000128512,DOCK4,0.027436535329422942
1,8,positive,20,10147,ENSG00000250900,CTC-338M12.6,0.02742518389123948
1,8,positive,21,20324,ENSG00000178878,APOLD1,0.027404721673391665
1,8,positive,22,17330,ENSG00000099290,FAM21A,0.02732621865469912
1,8,positive,23,8773,ENSG00000079215,SLC1A3,0.027308798064163194
1,8,positive,24,23470,ENSG00000227468,AL928742.12,0.027093730934544626
1,8,positive,25,23852,ENSG00000166262,FAM227B,0.02680991991891906
1,8,positive,26,27862,ENSG00000185269,NOTUM,0.026663042603438943
1,8,positive,27,20657,ENSG00000186666,BCDIN3D,0.026282306576302948
1,8,positive,28,18459,ENSG00000050165,DKK3,0.02612238787234503
1,8,positive,29,20950,ENSG00000111012,CYP27B1,0.025948658374139795
1,8,positive,30,785,ENSG00000204084,INPP5B,0.025758164725431264
1,8,positive,31,9054,ENSG00000214944,ARHGEF28,0.02570422347369264
1,8,positive,32,20022,ENSG00000182667,NTM,0.025566826492619044
1,8,positive,33,12467,ENSG00000075213,SEMA3A,0.025545577895921143
1,8,positive,34,7259,ENSG00000245468,RP11-367J11.3,0.025513390688140992
1,8,positive,35,19272,ENSG00000251637,RP11-119D9.1,0.025452389383571594
1,8,positive,36,1793,ENSG00000203817,FAM72C,0.025448009415187028
1,8,positive,37,1687,ENSG00000231182,RP11-423O2.7,0.02541042295324411
1,8,positive,38,30955,ENSG00000063127,SLC6A16,0.025184250445652877
1,8,positive,39,14667,ENSG00000254290,RP11-150O12.3,0.025025694641472827
1,8,positive,40,1843,ENSG00000143457,GOLPH3L,0.02490227271001149
1,8,positive,41,27231,ENSG00000234494,AC003665.1,0.024845624997008403
1,8,positive,42,7348,ENSG00000263327,TAPT1-AS1,0.024835067043677543
1,8,positive,43,21797,ENSG00000165475,CRYL1,0.02476349003248693
1,8,positive,44,18248,ENSG00000254827,SLC22A18AS,0.024731430007930974
1,8,positive,45,24159,ENSG00000247240,UBL7-AS1,0.02470547859840255
1,8,positive,46,12435,ENSG00000243566,UPK3B,0.02464758014555903
1,8,positive,47,8932,ENSG00000113448,PDE4D,0.02452666729154773
1,8,positive,48,6162,ENSG00000178700,DHFRL1,0.02446272861528665
1,8,positive,49,7230,ENSG00000163132,MSX1,0.02435100451102798
1,8,positive,50,29421,ENSG00000267530,AC006273.5,0.024348309190532033
1,9,negative,1,1929,ENSG00000240386,LCE1F,-0.03934625197966441
1,9,negative,2,21795,ENSG00000165474,GJB2,-0.03652398848576217
1,9,negative,3,23595,ENSG00000166922,SCG5,-0.034996032357277385
1,9,negative,4,28432,ENSG00000197632,SERPINB2,-0.034849201340538996
1,9,negative,5,7901,ENSG00000248161,RP11-499E18.1,-0.034571528277836945
1,9,negative,6,1618,ENSG00000134259,NGF,-0.0325933333734578
1,9,negative,7,21976,ENSG00000102760,RGCC,-0.03241828169329718
1,9,negative,8,6587,ENSG00000272565,RP11-485G4.2,-0.031323419874658566
1,9,negative,9,9623,ENSG00000113070,HBEGF,-0.0310533754345713
1,9,negative,10,4185,ENSG00000115602,IL1RL1,-0.030803020172579486
1,9,negative,11,7063,ENSG00000229334,AC046143.3,-0.03080137526503059
1,9,negative,12,31636,ENSG00000099937,SERPIND1,-0.029973366353864866
1,9,negative,13,12191,ENSG00000122641,INHBA,-0.02987225218768078
1,9,negative,14,7627,ENSG00000248049,UBA6-AS1,-0.029786059713221937
1,9,negative,15,3473,ENSG00000084731,KIF3C,-0.029779954568471174
1,9,negative,16,725,ENSG00000189433,GJB4,-0.0291754944674397
1,9,negative,17,9588,ENSG00000120738,EGR1,-0.02906852534499415
1,9,negative,18,21073,ENSG00000153233,PTPRR,-0.028862242179087286
1,9,negative,19,19298,ENSG00000162341,TPCN2,-0.028699923946089872
1,9,negative,20,9751,ENSG00000164266,SPINK1,-0.02866463611397845
1,9,negative,21,21822,ENSG00000127863,TNFRSF19,-0.02841800513165598
1,9,negative,22,28142,ENSG00000053747,LAMA3,-0.028375931156443216
1,9,negative,23,18248,ENSG00000254827,SLC22A18AS,-0.028365132326529003
1,9,negative,24,10952,ENSG00000153294,GPR115,-0.028257981833459338
1,9,negative,25,10801,ENSG00000183826,BTBD9,-0.027958052793271876
1,9,negative,26,14275,ENSG00000155961,RAB39B,-0.02794214821218061
1,9,negative,27,19245,ENSG00000175505,CLCF1,-0.027800767766209773
1,9,negative,28,5779,ENSG00000144791,LIMD1,-0.027728614799329025
1,9,negative,29,9771,ENSG00000250072,CTC-529P8.1,-0.027726639844958084
1,9,negative,30,14610,ENSG00000120875,DUSP4,-0.027717813951316683
1,9,negative,31,9720,ENSG00000145819,ARHGAP26,-0.02762781605576998
1,9,negative,32,15390,ENSG00000173334,TRIB1,-0.02756217329115567
1,9,negative,33,24280,ENSG00000103888,KIAA1199,-0.02735809754310591
1,9,negative,34,5941,ENSG00000090097,PCBP4,-0.02720913360795569
1,9,negative,35,18111,ENSG00000151651,ADAM8,-0.027100744909046407
1,9,negative,36,8876,ENSG00000134363,FST,-0.026819869798001342
1,9,negative,37,7765,ENSG00000163297,ANTXR2,-0.026759494502237784
1,9,negative,38,2448,ENSG00000232586,RP11-46A10.4,-0.026469769659891423
1,9,negative,39,20950,ENSG00000111012,CYP27B1,-0.026447343649778746
1,9,negative,40,4971,ENSG00000118257,NRP2,-0.026337624683236308
1,9,negative,41,19778,ENSG00000149591,TAGLN,-0.02615758747218602
1,9,negative,42,32019,ENSG00000100311,PDGFB,-0.026134099712110937
1,9,negative,43,26049,ENSG00000183688,FAM101B,-0.02610552654677457
1,9,negative,44,10569,ENSG00000137331,IER3,-0.02604939521078486
1,9,negative,45,31172,ENSG00000142408,CACNG8,-0.025989157599035077
1,9,negative,46,7705,ENSG00000109321,AREG,-0.02546655032767456
1,9,negative,47,10671,ENSG00000213654,GPSM3,-0.025237954744187576
1,9,negative,48,5590,ENSG00000182247,UBE2E2,-0.025167634537799473
1,9,negative,49,17568,ENSG00000244733,RP11-506M13.3,-0.02508108388946008
1,9,negative,50,23582,ENSG00000169926,KLF13,-0.02503325280850756
1,9,positive,1,27020,ENSG00000171401,KRT13,0.039399181069634644
1,9,positive,2,30245,ENSG00000197372,ZNF675,0.03837124102178072
1,9,positive,3,21567,ENSG00000135114,OASL,0.03753852034411912
1,9,positive,4,17287,ENSG00000165388,ZNF488,0.03659550770727496
1,9,positive,5,13846,ENSG00000158164,TMSB15A,0.03630156531568442
1,9,positive,6,4690,ENSG00000172878,METAP1D,0.03272914204420178
1,9,positive,7,26558,ENSG00000108602,ALDH3A1,0.03242349351894594
1,9,positive,8,7184,ENSG00000068078,FGFR3,0.031692205523342384
1,9,positive,9,29776,ENSG00000224689,ZNF812,0.031177568643853803
1,9,positive,10,22556,ENSG00000100918,REC8,0.02995922683027119
1,9,positive,11,3488,ENSG00000115163,CENPA,0.029749376945962757
1,9,positive,12,30545,ENSG00000104835,SARS2,0.02941984841656127
1,9,positive,13,10695,ENSG00000204257,HLA-DMA,0.028697625211399905
1,9,positive,14,21387,ENSG00000256262,USP30-AS1,0.028565610099554425
1,9,positive,15,2814,ENSG00000117724,CENPF,0.028415413766946375
1,9,positive,16,2085,ENSG00000183856,IQGAP3,0.028350795648120177
1,9,positive,17,9921,ENSG00000072571,HMMR,0.027826051628160105
1,9,positive,18,15689,ENSG00000215066,C9orf38,0.02782221934483792
1,9,positive,19,23068,ENSG00000198208,RPS6KL1,0.02754840360889886
1,9,positive,20,4554,ENSG00000184898,RBM43,0.027465694694107878
1,9,positive,21,29753,ENSG00000181143,MUC16,0.02723333518429925
1,9,positive,22,11953,ENSG00000006468,ETV1,0.027191492211867025
1,9,positive,23,30333,ENSG00000245848,CEBPA,0.02702055698098377
1,9,positive,24,28981,ENSG00000118707,TGIF2,0.026984062329321136
1,9,positive,25,17297,ENSG00000128805,ARHGAP22,0.026754280057135777
1,9,positive,26,23670,ENSG00000156970,BUB1B,0.02668770487222339
1,9,positive,27,9002,ENSG00000134057,CCNB1,0.02649885777308725
1,9,positive,28,4278,ENSG00000169679,BUB1,0.02649194387780935
1,9,positive,29,14072,ENSG00000186376,ZNF75D,0.026458246307148915
1,9,positive,30,30915,ENSG00000063180,CA11,0.026153558856604066
1,9,positive,31,6037,ENSG00000168306,ACOX2,0.026126419124844633
1,9,positive,32,17655,ENSG00000185745,IFIT1,0.025864063753463177
1,9,positive,33,23205,ENSG00000119720,NRDE2,0.025764994842385078
1,9,positive,34,9823,ENSG00000260581,CTB-113P19.4,0.02564209445865324
1,9,positive,35,5032,ENSG00000030419,IKZF2,0.025535022135450485
1,9,positive,36,23395,ENSG00000166126,AMN,0.02542561267973514
1,9,positive,37,19687,ENSG00000196167,COLCA1,0.02542075085466948
1,9,positive,38,20632,ENSG00000167550,RHEBL1,0.02525940097774346
1,9,positive,39,217,ENSG00000234546,RP3-510D11.2,0.02496472302210683
1,9,positive,40,22085,ENSG00000136108,CKAP2,0.02474703122458498
1,9,positive,41,13105,ENSG00000133619,KRBA1,0.024727290205504432
1,9,positive,42,7360,ENSG00000109805,NCAPG,0.024452556416609247
1,9,positive,43,6841,ENSG00000121858,TNFSF10,0.0244143410388902
1,9,positive,44,30154,ENSG00000181035,SLC25A42,0.024378400546693546
1,9,positive,45,3054,ENSG00000186197,EDARADD,0.0243215887409145
1,9,positive,46,26826,ENSG00000187456,RDM1,0.024178580302161082
1,9,positive,47,10677,ENSG00000204287,HLA-DRA,0.024161771794856658
1,9,positive,48,23920,ENSG00000151575,TEX9,0.024079611063749205
1,9,positive,49,23890,ENSG00000259178,CTD-2184D3.3,0.024075276995832267
1,9,positive,50,16130,ENSG00000172159,FRMD3,0.024058056503666686
1,10,negative,1,7698,ENSG00000163734,CXCL3,-0.04604315423448419
1,10,negative,2,27978,ENSG00000198081,ZBTB14,-0.03703373401695632
1,10,negative,3,14554,ENSG00000159167,STC1,-0.03501317145183816
1,10,negative,4,31391,ENSG00000182318,ZSCAN22,-0.03407468958006499
1,10,negative,5,31359,ENSG00000121417,ZNF211,-0.03388593360378775
1,10,negative,6,7691,ENSG00000169429,IL8,-0.03243564370132629
1,10,negative,7,5433,ENSG00000134107,BHLHE40,-0.0318924173474752
1,10,negative,8,22941,ENSG00000176153,GPX2,-0.02967315820734399
1,10,negative,9,26325,ENSG00000178971,CTC1,-0.029607184015073538
1,10,negative,10,28383,ENSG00000267010,RP11-108P20.1,-0.029153597131167528
1,10,negative,11,5376,ENSG00000146205,ANO7,-0.02882123968223666
1,10,negative,12,30402,ENSG00000249115,HAUS5,-0.028759512340440094
1,10,negative,13,13369,ENSG00000230797,YY2,-0.02845454546162592
1,10,negative,14,28843,ENSG00000170191,NANP,-0.028285771456835352
1,10,negative,15,28938,ENSG00000131067,GGT7,-0.027677832539675602
1,10,negative,16,967,ENSG00000225762,RP11-511I2.2,-0.027647335974409732
1,10,negative,17,23578,ENSG00000134160,TRPM1,-0.027186070523652708
1,10,negative,18,7699,ENSG00000081041,CXCL2,-0.027117826806223065
1,10,negative,19,7272,ENSG00000251615,RP11-774O3.3,-0.02709393998875683
1,10,negative,20,10938,ENSG00000153291,SLC25A27,-0.027048147690469718
1,10,negative,21,25596,ENSG00000102890,ELMO3,-0.027046166886585142
1,10,negative,22,11281,ENSG00000135596,MICAL1,-0.026773271895559753
1,10,negative,23,23992,ENSG00000166128,RAB8B,-0.026613783414501133
1,10,negative,24,5425,ENSG00000144455,SUMF1,-0.02657939995750239
1,10,negative,25,12663,ENSG00000106366,SERPINE1,-0.02638026535686769
1,10,negative,26,8045,ENSG00000181004,BBS12,-0.026290098403158445
1,10,negative,27,4448,ENSG00000136002,ARHGEF4,-0.02628803882924085
1,10,negative,28,26186,ENSG00000108515,ENO3,-0.02610450534964322
1,10,negative,29,24648,ENSG00000187535,IFT140,-0.026059817288023365
1,10,negative,30,17162,ENSG00000216937,CCDC7,-0.02602195325811694
1,10,negative,31,8528,ENSG00000145506,NKD2,-0.025692376665226214
1,10,negative,32,18055,ENSG00000203780,FANK1,-0.025649313076517327
1,10,negative,33,21187,ENSG00000139318,DUSP6,-0.025642278093985185
1,10,negative,34,24157,ENSG00000138623,SEMA7A,-0.02557422251376541
1,10,negative,35,25597,ENSG00000125122,LRRC29,-0.025384440779489693
1,10,negative,36,21335,ENSG00000255150,EID3,-0.025253461596969246
1,10,negative,37,5164,ENSG00000116106,EPHA4,-0.02487608976382471
1,10,negative,38,21245,ENSG00000180263,FGD6,-0.024793575605062887
1,10,negative,39,4049,ENSG00000115525,ST3GAL5,-0.02474157043431729
1,10,negative,40,10356,ENSG00000172197,MBOAT1,-0.02464805978314801
1,10,negative,41,18167,ENSG00000247095,MIR210HG,-0.024635536106670256
1,10,negative,42,22787,ENSG00000139926,FRMD6,-0.024574010835627557
1,10,negative,43,30366,ENSG00000180884,ZNF792,-0.024197572171515486
1,10,negative,44,584,ENSG00000142733,MAP3K6,-0.024095903651637874
1,10,negative,45,11458,ENSG00000118515,SGK1,-0.024071235841213734
1,10,negative,46,28921,ENSG00000131061,ZNF341,-0.024049256947355206
1,10,negative,47,26316,ENSG00000179094,PER1,-0.024029866977755058
1,10,negative,48,2173,ENSG00000224259,LINC01133,-0.02402360407441546
1,10,negative,49,13184,ENSG00000273117,AC144652.1,-0.023975383695064918
1,10,negative,50,7250,ENSG00000163993,S100P,-0.02394787966995812
1,10,positive,1,1941,ENSG00000163209,SPRR3,0.05018915083035986
1,10,positive,2,18002,ENSG00000066468,FGFR2,0.033098948084883756
1,10,positive,3,31408,ENSG00000083812,ZNF324,0.03303512695292529
1,10,positive,4,17849,ENSG00000120055,C10orf95,0.03283573058330636
1,10,positive,5,14050,ENSG00000076716,GPC4,0.03184538502601876
1,10,positive,6,1942,ENSG00000169469,SPRR1B,0.03145643266384574
1,10,positive,7,7705,ENSG00000109321,AREG,0.031170132329844495
1,10,positive,8,31270,ENSG00000179943,FIZ1,0.031048171173479133
1,10,positive,9,869,ENSG00000227533,SLC2A1-AS1,0.03056775639515967
1,10,positive,10,20715,ENSG00000170442,KRT86,0.030562103339736663
1,10,positive,11,7823,ENSG00000118762,PKD2,0.03020419370628874
1,10,positive,12,3574,ENSG00000021574,SPAST,0.02988430378381972
1,10,positive,13,26394,ENSG00000154957,ZNF18,0.029621029913825796
1,10,positive,14,24228,ENSG00000167202,TBC1D2B,0.028756912290681034
1,10,positive,15,20706,ENSG00000123358,NR4A1,0.028664473594364425
1,10,positive,16,9216,ENSG00000113391,FAM172A,0.028651089714601747
1,10,positive,17,15794,ENSG00000096872,IFT74,0.02830663102598599
1,10,positive,18,27196,ENSG00000214401,KANSL1-AS1,0.028283816262626455
1,10,positive,19,22985,ENSG00000100647,KIAA0247,0.027938810810140036
1,10,positive,20,4899,ENSG00000247626,MARS2,0.027815151480676523
1,10,positive,21,20017,ENSG00000120451,SNX19,0.027803632429523276
1,10,positive,22,11669,ENSG00000203711,C6orf99,0.02755521477989086
1,10,positive,23,11149,ENSG00000135318,NT5E,0.027484182482104897
1,10,positive,24,17879,ENSG00000107954,NEURL1,0.02741456943108344
1,10,positive,25,26004,ENSG00000170100,ZNF778,0.02737226288644284
1,10,positive,26,2871,ENSG00000154305,MIA3,0.027371777745703547
1,10,positive,27,17805,ENSG00000272572,RP11-179B2.2,0.027310638490545183
1,10,positive,28,20553,ENSG00000257742,RP11-350F4.2,0.027262064249712652
1,10,positive,29,15147,ENSG00000261437,RP11-22C11.2,0.02725515902193232
1,10,positive,30,21116,ENSG00000179941,BBS10,0.026717889238623487
1,10,positive,31,26888,ENSG00000261005,CTB-58E17.1,0.0266926567563584
1,10,positive,32,15130,ENSG00000183808,RBM12B,0.026625999160808544
1,10,positive,33,21361,ENSG00000008405,CRY1,0.026333440429031713
1,10,positive,34,4532,ENSG00000121989,ACVR2A,0.026191776583928846
1,10,positive,35,29346,ENSG00000101210,EEF1A2,0.026106905595930537
1,10,positive,36,19894,ENSG00000166261,ZNF202,0.025999530110077412
1,10,positive,37,27332,ENSG00000049283,EPN3,0.02596715465134093
1,10,positive,38,16912,ENSG00000187134,AKR1C1,0.02593063770599437
1,10,positive,39,20237,ENSG00000139187,KLRG1,0.025910499360562087
1,10,positive,40,15254,ENSG00000176406,RIMS2,0.02583778036186779
1,10,positive,41,16233,ENSG00000175787,ZNF169,0.025755223801750562
1,10,positive,42,8658,ENSG00000261360,CTD-2165H16.4,0.025745984483201867
1,10,positive,43,27790,ENSG00000181523,SGSH,0.025666792648727867
1,10,positive,44,15408,ENSG00000253929,RP11-382A18.2,0.025393636809576847
1,10,positive,45,29827,ENSG00000214212,C19orf38,0.02528135360277728
1,10,positive,46,6169,ENSG00000080200,CRYBG3,0.02522263929914417
1,10,positive,47,3952,ENSG00000187605,TET3,0.02521232046558983
1,10,positive,48,411,ENSG00000040487,PQLC2,0.025117346153947583
1,10,positive,49,611,ENSG00000270605,RP5-1092A3.4,0.02489866951150003
1,10,positive,50,26043,ENSG00000181031,RPH3AL,0.024854431525510527
1,11,negative,1,25450,ENSG00000198848,CES1,-0.03709113388272434
1,11,negative,2,11636,ENSG00000153721,CNKSR3,-0.0352332699117544
1,11,negative,3,32221,ENSG00000217442,SYCE3,-0.03403215956614137
1,11,negative,4,4874,ENSG00000224099,AC064834.1,-0.03223303398821652
1,11,negative,5,28750,ENSG00000125846,ZNF133,-0.03040985412205125
1,11,negative,6,7802,ENSG00000138639,ARHGAP24,-0.030248599037247276
1,11,negative,7,2441,ENSG00000230124,RP5-1180C10.2,-0.028934423303558277
1,11,negative,8,12507,ENSG00000157240,FZD1,-0.02840506971545521
1,11,negative,9,30710,ENSG00000105767,CADM4,-0.028275222167433448
1,11,negative,10,16480,ENSG00000148175,STOM,-0.027728671891008853
1,11,negative,11,8182,ENSG00000151611,MMAA,-0.02752181765554259
1,11,negative,12,22376,ENSG00000185989,RASA3,-0.02710510274501383
1,11,negative,13,30561,ENSG00000130755,GMFG,-0.02693870955324099
1,11,negative,14,13018,ENSG00000006530,AGK,-0.026661474872354447
1,11,negative,15,2440,ENSG00000121454,LHX4,-0.02640358731646578
1,11,negative,16,11594,ENSG00000231760,RP11-350J20.5,-0.026393646557507262
1,11,negative,17,18038,ENSG00000189319,FAM53B,-0.0262665156332271
1,11,negative,18,12726,ENSG00000105835,NAMPT,-0.02620874214343845
1,11,negative,19,19049,ENSG00000168539,CHRM1,-0.025981690732728175
1,11,negative,20,11910,ENSG00000236609,ZNF853,-0.025518357601490627
1,11,negative,21,1500,ENSG00000162650,ATXN7L2,-0.025409029143764517
1,11,negative,22,10815,ENSG00000124615,MOCS1,-0.025358339553847403
1,11,negative,23,17850,ENSG00000138111,TMEM180,-0.02520655651015738
1,11,negative,24,8068,ENSG00000164073,MFSD8,-0.02503759201215603
1,11,negative,25,19421,ENSG00000149243,KLHL35,-0.02495891777547413
1,11,negative,26,19347,ENSG00000137496,IL18BP,-0.02483064412315458
1,11,negative,27,23590,ENSG00000261064,RP11-1000B6.3,-0.024772476069310642
