cell_line,depmap_id,lineage,outer_fold,model,b2_fallback,b3_neighbor_cell_line,rmse_delta,nrmse_delta,pcc_delta,spearman_delta,signed_top50_overlap,pcc_context,rmse_gain_vs_b1,nrmse_gain_vs_b1
LNCAPCLONEFGC_PROSTATE,ACH-000977,prostate,4,B1,False,,0.26906885476755266,0.9995415727356083,0.28622636576570454,0.2351672919030315,0.15,,0.0,0.0
LNCAPCLONEFGC_PROSTATE,ACH-000977,prostate,4,B2,False,,0.345029847750286,1.2817227655686176,0.13816747786329844,0.15458308818883565,0.09,0.12048810067915536,-0.07596099298273334,-0.28218119283300935
LNCAPCLONEFGC_PROSTATE,ACH-000977,prostate,4,B3,False,22RV1_PROSTATE,0.47973418532544965,1.7821247372145166,0.10258147241484915,0.13809905363425082,0.02,0.04609222276136724,-0.210665330557897,-0.7825831644789083
LNCAPCLONEFGC_PROSTATE,ACH-000977,prostate,4,B4,False,,0.2655532989516462,0.986481926005753,0.288983369893043,0.2379223116447398,0.16999999999999998,0.1665907026240597,0.003515555815906457,0.013059646729855268
NCIH1048_LUNG,ACH-000866,lung,4,B0,False,,0.42523106889821694,1.0,,,0.0,0.10869148648394467,-0.016006846996795998,-0.03764270338540898
NCIH1048_LUNG,ACH-000866,lung,4,B1,False,,0.40922422190142094,0.962357296614591,0.2716485081453028,0.23375523961429676,0.07,,0.0,0.0
NCIH1048_LUNG,ACH-000866,lung,4,B2,False,,0.412009496880825,0.9689073236072583,0.25492931400545954,0.22534189432984267,0.09,0.03782119945360566,-0.002785274979404062,-0.006550026992667268
NCIH1048_LUNG,ACH-000866,lung,4,B3,False,CAOV3_OVARY,0.49804220051355086,1.1712272148975125,0.13954069519909373,0.13661185471344103,0.07,0.01980280828384801,-0.08881797861212992,-0.20886991828292145
NCIH1048_LUNG,ACH-000866,lung,4,B4,False,,0.4087198826212765,0.9611712607930524,0.2722249473978137,0.23197762347806442,0.07,0.059559168286008886,0.000504339280144428,0.0011860358215386446
NCIH1573_LUNG,ACH-000916,lung,4,B0,False,,0.399256242816355,1.0,,,0.0,0.05539848941006296,-0.026225939006294108,-0.06568698543395646
NCIH1573_LUNG,ACH-000916,lung,4,B1,False,,0.3730303038100609,0.9343130145660435,0.34866281594655607,0.28875192655439036,0.14,,0.0,0.0
NCIH1573_LUNG,ACH-000916,lung,4,B2,False,,0.3752442515665327,0.9398581946259834,0.3357173979362235,0.2760846437412561,0.14,0.05429340955136985,-0.002213947756471768,-0.005545180059939869
NCIH1573_LUNG,ACH-000916,lung,4,B3,False,NCIH2126_LUNG,0.4614112932480839,1.1556770909661598,0.14324594478170868,0.14436172084336557,0.11,0.03267393756846849,-0.08838098943802297,-0.22136407640011624
NCIH1573_LUNG,ACH-000916,lung,4,B4,False,,0.3721719976566965,0.9321632519291216,0.3542296609770404,0.28571698466044354,0.15,0.07501335795515313,0.0008583061533644076,0.0021497626369219036
NCIH1650_LUNG,ACH-000035,lung,4,B0,False,,0.3755180434599673,1.0,,,0.0,0.07584919991500087,-0.02477603503011505,-0.06597828110157467
NCIH1650_LUNG,ACH-000035,lung,4,B1,False,,0.35074200842985226,0.9340217188984253,0.3545453492331122,0.2940092673246819,0.16,,0.0,0.0
NCIH1650_LUNG,ACH-000035,lung,4,B2,False,,0.3549046502517378,0.9451067836360117,0.33008576088220043,0.27133660752328836,0.15000000000000002,0.02992786418451978,-0.0041626418218855266,-0.011085064737586414
NCIH1650_LUNG,ACH-000035,lung,4,B3,False,HCC1143_BREAST,0.4531157852824118,1.206641846307758,0.17659470767515506,0.18114539868466442,0.11000000000000001,0.024409657667763277,-0.10237377685255955,-0.2726201274093326
NCIH1650_LUNG,ACH-000035,lung,4,B4,False,,0.35106856854584445,0.9348913445307473,0.35664402758693514,0.2919037410999652,0.16999999999999998,0.051778634994377654,-0.0003265601159921916,-0.0008696256323219576
NCIH322_LUNG,ACH-000837,lung,4,B0,False,,0.3500868301922167,1.0,,,0.0,0.05720541046604103,-0.030662079958422073,-0.0875842142978841
NCIH322_LUNG,ACH-000837,lung,4,B1,False,,0.31942475023379463,0.9124157857021159,0.4042519626669819,0.3290531223275912,0.18,,0.0,0.0
NCIH322_LUNG,ACH-000837,lung,4,B2,False,,0.322395792965794,0.9209023738161792,0.38721959803563866,0.31352828966504376,0.18,0.05740531013901195,-0.002971042731999385,-0.008486588114063331
NCIH322_LUNG,ACH-000837,lung,4,B3,False,HCC1143_BREAST,0.4292979949428332,1.2262614812077486,0.2005962788183451,0.195209631432068,0.11,0.026217043176328614,-0.10987324470903859,-0.3138456955056327
NCIH322_LUNG,ACH-000837,lung,4,B4,False,,0.31876707776182994,0.9105371875508984,0.40887235090625584,0.33000626582353704,0.19,0.08194679373469849,0.0006576724719646876,0.001878598151217492
NCIH838_LUNG,ACH-000416,lung,4,B0,False,,0.23373622707958616,1.0,,,0.0,0.24792131844316753,-0.019691243879340764,-0.08424557940963073
NCIH838_LUNG,ACH-000416,lung,4,B1,False,,0.2140449832002454,0.9157544205903693,0.4565827620359479,0.35691271302897304,0.25,,0.0,0.0
NCIH838_LUNG,ACH-000416,lung,4,B2,False,,0.21937489829755155,0.9385575400036528,0.4259213760181079,0.3310019917351261,0.24,0.07137543612058626,-0.005329915097306154,-0.0228031194132835
NCIH838_LUNG,ACH-000416,lung,4,B3,False,NCIH1299_LUNG,0.2621033078052353,1.1213636460213343,0.3340768168746185,0.2679712182114824,0.2,0.11028507394446635,-0.04805832460498988,-0.20560922543096505
NCIH838_LUNG,ACH-000416,lung,4,B4,False,,0.2141965555560196,0.9164028966852734,0.4620261043001352,0.357814256883592,0.26,0.07579045703709185,-0.00015157235577420436,-0.000648476094904149
NUGC3_STOMACH,ACH-000911,gastric,4,B0,False,,0.3577978344032497,1.0,,,0.0,-0.03628692943778073,-0.043698555373603065,-0.12213197278425503
NUGC3_STOMACH,ACH-000911,gastric,4,B1,False,,0.3140992790296466,0.877868027215745,0.47779229315702754,0.3872092237944213,0.16,,0.0,0.0
NUGC3_STOMACH,ACH-000911,gastric,4,B2,False,,0.3371737346330397,0.9423582319758649,0.37891295651494217,0.31973531965611346,0.17,0.04571074191830759,-0.02307445560339305,-0.0644902047601199
NUGC3_STOMACH,ACH-000911,gastric,4,B3,False,HCC1143_BREAST,0.42551796938191017,1.1892692701497396,0.23258707056850514,0.2247721956095339,0.09,0.02197754973285735,-0.11141869035226354,-0.3114012429339946
NUGC3_STOMACH,ACH-000911,gastric,4,B4,False,,0.31222672171224175,0.8726344647473527,0.48591461723120993,0.38797255801888964,0.18,0.10673512858335858,0.001872557317404877,0.005233562468392239
OSRC2_KIDNEY,ACH-000159,kidney,4,B0,False,,0.33572626871186656,1.0,,,0.0,0.07822604314588534,-0.028762948880039385,-0.08567381096033588
OSRC2_KIDNEY,ACH-000159,kidney,4,B1,False,,0.3069633198318272,0.9143261890396641,0.4041943648270446,0.3405655821160004,0.12000000000000001,,0.0,0.0
OSRC2_KIDNEY,ACH-000159,kidney,4,B2,False,,0.32751434475659075,0.9755398230028773,0.3335570010181782,0.2728093935493515,0.18,0.09407492862109146,-0.020551024924763572,-0.06121363396321322
OSRC2_KIDNEY,ACH-000159,kidney,4,B3,False,786O_KIDNEY,0.34446068793636425,1.0260164903330633,0.2746647957203139,0.23380680463165826,0.16999999999999998,0.10223330783243902,-0.03749736810453708,-0.11169030129339919
OSRC2_KIDNEY,ACH-000159,kidney,4,B4,False,,0.3071932563902113,0.9150110820010232,0.40631919042060083,0.33648694461513456,0.13,0.07217508617419979,-0.00022993655838410287,-0.0006848929613590959
QGP1_PANCREAS,ACH-000347,pancreas,4,B0,False,,0.5295636453408618,1.0,,,0.0,-0.029309831013522948,-0.03647948241986354,-0.06888592663188375
QGP1_PANCREAS,ACH-000347,pancreas,4,B1,False,,0.4930841629209982,0.9311140733681162,0.3369156677112261,0.282611600616691,0.09000000000000001,,0.0,0.0
QGP1_PANCREAS,ACH-000347,pancreas,4,B2,False,,0.5258227814949827,0.9929359504210846,0.2680982515992111,0.23878297515551947,0.08,0.032218775070853536,-0.032738618573984524,-0.06182187705296838
QGP1_PANCREAS,ACH-000347,pancreas,4,B3,False,COLO668_LUNG,0.6339115682839327,1.1970451028146123,0.11701957232268097,0.13594297608302514,0.060000000000000005,0.025158631262368093,-0.14082740536293448,-0.26593102944649605
QGP1_PANCREAS,ACH-000347,pancreas,4,B4,False,,0.4961372051070837,0.9368792768766017,0.31960367416471974,0.27291808491418884,0.1,0.02076317722098107,-0.003053042186085486,-0.005765203508485417
RH30_SOFT_TISSUE,ACH-000833,rhabdomyosarcoma,4,B0,False,,0.2644234994568513,1.0,,,0.0,0.2748822290510295,-0.006690575196991011,-0.02530249849477839
RH30_SOFT_TISSUE,ACH-000833,rhabdomyosarcoma,4,B1,False,,0.2577329242598603,0.9746975015052216,0.33609875763402897,0.2752686536433803,0.13,,0.0,0.0
RH30_SOFT_TISSUE,ACH-000833,rhabdomyosarcoma,4,B2,True,,0.2577329242598603,0.9746975015052216,0.33609875763402897,0.2752686536433803,0.13,,0.0,0.0
RH30_SOFT_TISSUE,ACH-000833,rhabdomyosarcoma,4,B3,False,ISTMES1_PLEURA,0.39813036795870466,1.5056542583261276,0.1702753881239353,0.16660717334091651,0.05,0.009853970449668127,-0.14039744369884438,-0.530956756820906
RH30_SOFT_TISSUE,ACH-000833,rhabdomyosarcoma,4,B4,False,,0.25691494193190567,0.9716040460081315,0.3384171311387132,0.27477535763782085,0.13,0.08376072595765818,0.0008179823279546028,0.0030934554970900585
SNB75_CENTRAL_NERVOUS_SYSTEM,ACH-000504,central_nervous_system,4,B0,False,,0.3593022311033452,1.0,,,0.0,0.12758304215311353,-0.01730366631528263,-0.04815908396156221
SNB75_CENTRAL_NERVOUS_SYSTEM,ACH-000504,central_nervous_system,4,B1,False,,0.34199856478806256,0.9518409160384378,0.3226268847001681,0.2803555094456877,0.08,,0.0,0.0
SNB75_CENTRAL_NERVOUS_SYSTEM,ACH-000504,central_nervous_system,4,B2,False,,0.3564230966263781,0.9919868728114327,0.29280620519270156,0.2629055254819178,0.08,0.09875893696270008,-0.014424531838315546,-0.04014595677299493
SNB75_CENTRAL_NERVOUS_SYSTEM,ACH-000504,central_nervous_system,4,B3,False,SNU1105_CENTRAL_NERVOUS_SYSTEM,0.4614418039317781,1.2842720250157722,0.19335274707282263,0.20721957414283917,0.07,0.06768895879402734,-0.11944323914371552,-0.3324311089773344
SNB75_CENTRAL_NERVOUS_SYSTEM,ACH-000504,central_nervous_system,4,B4,False,,0.34410766424213146,0.957710903117539,0.3237228868655518,0.28131194912916135,0.08,0.03454793421382335,-0.0021090994540688968,-0.0058699870791012465
SNU245_BILIARY_TRACT,ACH-000268,bile_duct,4,B0,False,,0.3899666048444726,1.0,,,0.0,0.014100140629058086,-0.03586513397093499,-0.09196975721866951
SNU245_BILIARY_TRACT,ACH-000268,bile_duct,4,B1,False,,0.3541014708735376,0.9080302427813305,0.4001814029268966,0.32805469080904065,0.11000000000000001,,0.0,0.0
SNU245_BILIARY_TRACT,ACH-000268,bile_duct,4,B2,True,,0.3541014708735376,0.9080302427813305,0.4001814029268966,0.32805469080904065,0.11000000000000001,,0.0,0.0
SNU245_BILIARY_TRACT,ACH-000268,bile_duct,4,B3,False,PATU8988S_PANCREAS,0.4706115900715816,1.2067997213742752,0.2414325485936707,0.21463308484219715,0.11,0.06390087315803089,-0.116510119198044,-0.29876947859294467
SNU245_BILIARY_TRACT,ACH-000268,bile_duct,4,B4,False,,0.35185337324250593,0.9022653962454885,0.41414118069612055,0.3381393680830816,0.12,0.11455912444662583,0.002248097631031676,0.005764846535841972
TE11_OESOPHAGUS,ACH-000488,esophagus,4,B0,False,,0.308247512418245,1.0,,,0.0,0.14728519865839368,-0.019419291067847788,-0.06299901957196907
TE11_OESOPHAGUS,ACH-000488,esophagus,4,B1,False,,0.2888282213503972,0.9370009804280309,0.3792460440041836,0.29133478477758545,0.15,,0.0,0.0
TE11_OESOPHAGUS,ACH-000488,esophagus,4,B2,False,,0.3201752799795597,1.0386954219605526,0.31420095573882173,0.24471736776722028,0.16999999999999998,0.10299803689427973,-0.03134705862916248,-0.10169444153252172
TE11_OESOPHAGUS,ACH-000488,esophagus,4,B3,False,SNU1041_UPPER_AERODIGESTIVE_TRACT,0.45055929182506277,1.4616802201917605,0.23333801881210384,0.20547612839862614,0.12,0.02913331839481373,-0.16173107047466556,-0.5246792397637295
TE11_OESOPHAGUS,ACH-000488,esophagus,4,B4,False,,0.2939483794897281,0.9536115220644014,0.38311721588155245,0.2816860864522239,0.18,0.06721616215885995,-0.005120158139330866,-0.016610541636370435
