cell_line,outer_fold,component,observed_score,predicted_score,explained_variance_ratio,observed_test_response_used_for_fit
MALME3M_SKIN,0,16,-0.8059906726896238,-0.46511992939075764,0.01840862265956599,False
MALME3M_SKIN,0,17,1.4693702626689753,0.7738724793519642,0.016926046455329198,False
MALME3M_SKIN,0,18,2.6970799803982706,1.360104535263397,0.016361539588049298,False
MALME3M_SKIN,0,19,0.18982104907206798,0.07479257575991188,0.01607243223060492,False
MALME3M_SKIN,0,20,-1.9034966441135095,0.9763800751883348,0.015388815828567983,False
MDAMB468_BREAST,0,1,6.0665431450444345,1.9762159214242245,0.05553688946113453,False
MDAMB468_BREAST,0,2,1.7606872271120777,1.2332272421904804,0.03903005911200724,False
MDAMB468_BREAST,0,3,-1.2666894278026184,-0.1325178154233053,0.03578663602466285,False
MDAMB468_BREAST,0,4,-4.0175531505106274,-0.7704141296178396,0.03214305828721827,False
MDAMB468_BREAST,0,5,0.32180771140782316,-0.030082559713652403,0.02958947463965877,False
MDAMB468_BREAST,0,6,-3.110799137954227,-0.49952387654505626,0.02933470580615556,False
MDAMB468_BREAST,0,7,-2.3043596782240625,-0.22550005393423794,0.023540764245296095,False
MDAMB468_BREAST,0,8,-1.3853897753910318,-1.2175245173576408,0.02278223756126588,False
MDAMB468_BREAST,0,9,1.6762827593211025,0.09976232065792111,0.022171650152042307,False
MDAMB468_BREAST,0,10,-0.5958968078235387,-1.2789449712314676,0.021498362504201927,False
MDAMB468_BREAST,0,11,2.060769894693247,1.6942357677013302,0.021005602085431934,False
MDAMB468_BREAST,0,12,2.3479058341799637,-1.5584047939165302,0.020861858260621872,False
MDAMB468_BREAST,0,13,-0.48637890984058063,1.517538667039593,0.020018410335138008,False
MDAMB468_BREAST,0,14,-0.18508371041265237,-2.555797117281462,0.019644318307884757,False
MDAMB468_BREAST,0,15,-1.3085270403102733,-2.1737409109705994,0.019137768275404216,False
MDAMB468_BREAST,0,16,-4.201674787989535,0.08127720497404467,0.01840862265956599,False
MDAMB468_BREAST,0,17,-2.5305153609840687,1.0269310122862771,0.016926046455329198,False
MDAMB468_BREAST,0,18,-2.0429959895087197,-0.33704670891680044,0.016361539588049298,False
MDAMB468_BREAST,0,19,-0.9320707860835004,0.013590873404039633,0.01607243223060492,False
MDAMB468_BREAST,0,20,-0.9441190565825937,-0.9133020333563714,0.015388815828567983,False
MIAPACA2_PANCREAS,0,1,-6.11912232645456,-0.0128176105086419,0.05553688946113453,False
MIAPACA2_PANCREAS,0,2,1.2600717267017691,-1.2064725103313052,0.03903005911200724,False
